#{"t_start": 1781107123.8676414, "env_id": "None"}
r,l,t
-239.96914,200,1.025532
-240.269144,200,1.141942
-279.384421,200,1.271983
-265.502353,200,1.398278
-240.842587,200,1.537622
-231.458113,200,1.675627
-265.466536,200,1.854884
-244.289499,200,2.034295
-286.941571,200,2.186402
-303.763469,200,2.337813
-279.880004,200,2.530534
-272.594832,200,2.716397
-291.816488,200,2.857401
-247.874513,200,3.000355
-205.973735,200,3.144256
-260.683771,200,3.296353
-290.880691,200,3.443714
-243.048158,200,3.596117
-214.070788,200,3.73956
-253.612592,200,3.874439
-242.327679,200,4.012975
-228.959208,200,4.181275
-252.600271,200,4.344123
-233.973473,200,4.513583
-228.819248,200,4.679372
-225.250233,200,4.827229
-241.368905,200,4.984452
-271.918731,200,5.116507
-225.039879,200,5.271095
-219.967093,200,5.460278
-241.771312,200,5.659242
-253.664875,200,5.85919
-273.561272,200,6.041447
-297.677612,200,6.201851
-258.888653,200,6.34497
-249.633353,200,6.502017
-244.56013,200,6.663278
-203.401651,200,6.81959
-218.27486,200,6.960787
-274.971368,200,7.106362
-223.238308,200,7.251286
-232.779115,200,7.400455
-184.708704,200,7.549358
-202.025995,200,7.699488
-253.503408,200,7.837852
-198.226291,200,7.986031
-206.513619,200,8.150672
-272.341214,200,8.308208
-230.103828,200,8.44658
-259.027181,200,8.608186
-223.701794,200,8.764472
-223.707657,200,8.908426
-231.652449,200,9.049914
-228.726656,200,9.192212
-266.798539,200,9.348756
-256.521764,200,9.497356
-294.54183,200,9.642949
-205.853885,200,9.787046
-203.744157,200,9.935268
-211.0139,200,10.072342
-227.991007,200,10.220494
-228.664981,200,10.412677
-253.728296,200,10.623227
-231.034993,200,10.797208
-242.40941,200,10.994209
-250.037816,200,11.203756
-256.18371,200,11.41695
-240.839091,200,11.630883
-271.249403,200,11.843933
-215.745646,200,12.048228
-239.97441,200,12.26051
-226.705264,200,12.486968
-275.403188,200,12.705932
-286.322307,200,12.908366
-223.486518,200,13.085636
-290.011126,200,13.239511
-223.942494,200,13.40811
-235.63625,200,13.601395
-230.412521,200,13.762411
-233.564549,200,13.882356
-264.190788,200,14.023172
-240.326764,200,14.162124
-233.112303,200,14.311036
-196.269522,200,14.465373
-248.414481,200,14.618445
-216.974215,200,14.784972
-214.969525,200,14.949916
-182.456753,200,15.113229
-198.474133,200,15.27449
-192.80401,200,15.438984
-273.97609,200,15.600892
-221.204958,200,15.75499
-220.546316,200,15.909486
-204.966441,200,16.070182
-228.857233,200,16.241297
-206.938863,200,16.450953
-244.374856,200,16.662141
-193.906028,200,16.846076
-254.452954,200,17.008922
-219.487492,200,17.134683
-206.768844,200,17.283615
-185.679719,200,17.431228
-207.562864,200,17.584395
-204.857525,200,17.737576
-216.296514,200,17.952606
-169.6394,200,18.172605
-192.212571,200,18.385163
-189.24756,200,18.600349
-215.922784,200,18.821614
-200.692047,200,19.031857
-211.885163,200,19.242763
-212.317975,200,19.456837
-236.633926,200,19.688164
-238.628694,200,19.921604
-204.640006,200,20.143113
-234.798526,200,20.359649
-228.350029,200,20.595435
-214.56791,200,20.799395
-209.312007,200,21.017667
-230.15653,200,21.220191
-194.493295,200,21.423638
-206.553089,200,21.629578
-222.300748,200,21.780197
-224.928224,200,21.920001
-195.261681,200,22.07359
-191.621342,200,22.222896
-192.964885,200,22.364075
-182.794246,200,22.521377
-199.819714,200,22.681129
-194.679049,200,22.835223
-174.376728,200,22.99667
-170.793939,200,23.202039
-196.341982,200,23.415643
-196.513235,200,23.556247
-219.496532,200,23.735151
-218.539676,200,23.942631
-184.450949,200,24.15574
-182.569504,200,24.373912
-221.721543,200,24.588891
-171.786995,200,24.805327
-224.769818,200,25.027456
-207.075808,200,25.267062
-188.173853,200,25.47003
-177.840754,200,25.652122
-209.943412,200,25.797177
-178.278763,200,25.940913
-231.352104,200,26.108048
-217.639218,200,26.336797
-180.995837,200,26.512689
-212.515706,200,26.744299
-213.222005,200,26.92206
-190.053363,200,27.070723
-210.521001,200,27.22703
-173.403631,200,27.381438
-223.220605,200,27.536948
-207.69236,200,27.710532
-185.386555,200,27.878584
-196.231853,200,28.049465
-205.339227,200,28.218706
-187.254122,200,28.391842
-203.710071,200,28.54535
-193.936818,200,28.700749
-201.89032,200,28.855052
-182.598724,200,29.054202
-209.865806,200,29.256041
-211.51539,200,29.452587
-210.124898,200,29.625552
-164.540637,200,29.786108
-203.896423,200,29.956478
-195.965793,200,30.127382
-184.806554,200,30.297412
-204.399227,200,30.474397
-234.503809,200,30.646665
-189.28914,200,30.798454
-212.561471,200,30.950804
-190.50036,200,31.122996
-187.912114,200,31.294745
-194.943727,200,31.471907
-181.568516,200,31.642021
-168.899365,200,31.807057
-194.463929,200,31.961936
-187.704613,200,32.146013
-185.666209,200,32.382741
-194.953833,200,32.592307
-168.643005,200,32.799449
-196.082242,200,33.02368
-197.626124,200,33.228317
-177.754669,200,33.430695
-182.110478,200,33.625541
-203.787701,200,33.817965
-179.090368,200,34.000206
-185.95575,200,34.219862
-198.08452,200,34.442276
-164.846363,200,34.604341
-173.519777,200,34.787828
-159.698976,200,34.97709
-157.180261,200,35.13322
-185.065228,200,35.307462
-189.517076,200,35.489489
-178.464068,200,35.671392
-174.785765,200,35.84443
-183.843441,200,36.006042
-180.282213,200,36.206538
-210.55517,200,36.44034
-173.365554,200,36.638941
-171.490598,200,36.811316
-168.515974,200,37.023264
-186.637226,200,37.260915
-200.050042,200,37.510044
-184.788678,200,37.750876
-165.78095,200,37.995532
-163.181971,200,38.236922
-185.695437,200,38.466414
-220.837889,200,38.677202
-182.762281,200,38.829222
-161.817468,200,38.990125
-161.75871,200,39.157139
-171.855524,200,39.339365
-162.115524,200,39.514003
-175.915675,200,39.686332
-162.593915,200,39.842335
-153.150227,200,40.00164
-162.27674,200,40.150236
-169.928591,200,40.315648
-147.399083,200,40.533182
-177.62737,200,40.724747
-167.074453,200,40.886332
-196.605044,200,41.048181
-181.128622,200,41.208196
-176.39236,200,41.388373
-202.786373,200,41.547868
-215.414337,200,41.724964
-171.474539,200,41.882703
-161.744756,200,42.061463
-156.844264,200,42.224883
-184.067688,200,42.391081
-191.919147,200,42.568404
-174.49414,200,42.759666
-188.555427,200,42.936142
-163.919713,200,43.096858
-171.952164,200,43.257825
-165.227828,200,43.42618
-159.02636,200,43.593859
-169.811611,200,43.761201
-175.11865,200,43.921208
-154.804789,200,44.096502
-176.682674,200,44.266092
-165.309559,200,44.437992
-201.970931,200,44.600552
-188.990667,200,44.775397
-169.659904,200,45.008056
-164.765386,200,45.219046
-169.181117,200,45.435198
-169.440275,200,45.627442
-175.67031,200,45.813237
-145.03559,200,46.042546
-170.675399,200,46.267363
-168.755289,200,46.499714
-166.039666,200,46.734689
-158.277153,200,46.980122
-155.815091,200,47.209849
-169.054361,200,47.442539
-166.740097,200,47.67659
-158.915804,200,47.906888
-159.341184,200,48.141196
-151.081145,200,48.375123
-147.96755,200,48.60426
-147.665401,200,48.833742
-158.038924,200,49.045846
-148.319212,200,49.219544
-171.060623,200,49.418752
-148.563649,200,49.640033
-147.249946,200,49.862579
-153.616277,200,50.061633
-164.402622,200,50.239968
-171.376766,200,50.428161
-150.916306,200,50.621202
-161.334057,200,50.793428
-137.798849,200,50.967986
-145.747432,200,51.147476
-161.380489,200,51.343074
-143.938652,200,51.519635
-156.457899,200,51.726951
-156.19919,200,51.894397
-172.74763,200,52.071981
-154.675329,200,52.248916
-172.013731,200,52.433373
-147.409519,200,52.625217
-148.101023,200,52.805891
-148.261979,200,52.973832
-143.492671,200,53.158671
-158.15087,200,53.365914
-163.860106,200,53.62199
-152.953058,200,53.840543
-145.834058,200,54.054236
-130.808524,200,54.270134
-139.908358,200,54.442762
-158.705315,200,54.615018
-151.345936,200,54.78766
-143.475992,200,54.973746
-161.209171,200,55.138852
-152.676393,200,55.320615
-147.689848,200,55.564895
-171.310009,200,55.735431
-136.714793,200,55.900247
-156.084327,200,56.07411
