#{"t_start": 1781107670.3381844, "env_id": "None"}
r,l,t
-265.44036,200,1.113263
-291.789293,200,1.221488
-283.52549,200,1.303352
-252.382475,200,1.37813
-269.97142,200,1.464591
-273.339005,200,1.558854
-271.260608,200,1.649836
-241.862347,200,1.742821
-299.561329,200,1.820869
-269.541798,200,1.904936
-214.935107,200,1.99152
-223.526564,200,2.073348
-256.833354,200,2.165374
-219.23967,200,2.257769
-246.716314,200,2.348697
-220.148736,200,2.430872
-282.000911,200,2.520521
-227.081233,200,2.622801
-256.621431,200,2.713283
-222.163667,200,2.80552
-243.096774,200,2.907802
-213.357866,200,3.004246
-232.119441,200,3.130742
-257.175762,200,3.256244
-261.312225,200,3.368059
-247.222835,200,3.46412
-245.210968,200,3.566213
-243.35925,200,3.690835
-229.210594,200,3.792645
-256.201367,200,3.909447
-209.321515,200,4.028593
-255.393449,200,4.133866
-246.863631,200,4.234653
-250.577199,200,4.350486
-232.688683,200,4.483095
-214.394485,200,4.61622
-209.979756,200,4.749875
-253.450573,200,4.887102
-233.738434,200,5.027168
-250.984261,200,5.163212
-242.390481,200,5.298898
-226.86752,200,5.424828
-265.709051,200,5.530483
-222.922942,200,5.639858
-247.641888,200,5.749817
-217.048922,200,5.856251
-226.79985,200,5.959013
-208.937562,200,6.063256
-240.982921,200,6.166834
-286.284574,200,6.26809
-252.3118,200,6.384982
-224.171631,200,6.508856
-221.934087,200,6.609011
-223.859427,200,6.714072
-244.868708,200,6.820412
-236.139303,200,6.916554
-211.030487,200,7.022624
-237.04289,200,7.132937
-207.139559,200,7.23168
-266.272818,200,7.335206
-215.686702,200,7.441545
-245.566906,200,7.549027
-236.099577,200,7.653367
-219.66381,200,7.758954
-240.733311,200,7.865422
-242.794227,200,7.97674
-235.123881,200,8.087583
-238.985253,200,8.214785
-178.440449,200,8.325781
-215.999523,200,8.45045
-247.243093,200,8.554352
-266.455451,200,8.678432
-219.766523,200,8.77875
-197.127627,200,8.899822
-257.901443,200,9.056939
-248.571604,200,9.199632
-240.857174,200,9.344646
-209.637558,200,9.491884
-220.342023,200,9.636158
-273.686278,200,9.788668
-214.913082,200,9.921489
-220.522451,200,10.033743
-199.24946,200,10.14392
-217.549391,200,10.255286
-226.644099,200,10.365818
-233.384611,200,10.47255
-194.48963,200,10.575646
-211.392727,200,10.684899
-248.773161,200,10.798609
-231.76898,200,10.920933
-232.900967,200,11.043903
-255.667149,200,11.163143
-219.065344,200,11.275648
-205.342721,200,11.400159
-184.342456,200,11.540131
-224.261615,200,11.67108
-214.503384,200,11.77484
-215.804416,200,11.887444
-198.146726,200,11.990445
-219.953002,200,12.102467
-213.062596,200,12.215761
-212.121223,200,12.317669
-198.326269,200,12.421179
-205.824737,200,12.5205
-198.003552,200,12.624074
-211.788338,200,12.771269
-211.247738,200,12.899221
-203.968793,200,13.047445
-186.031433,200,13.197422
-215.997906,200,13.348861
-211.340046,200,13.503826
-200.061988,200,13.649218
-197.662545,200,13.802439
-179.695764,200,13.947989
-212.68004,200,14.082169
-186.285545,200,14.242845
-206.755804,200,14.396676
-197.633958,200,14.558707
-203.963231,200,14.711568
-239.460822,200,14.867634
-201.899814,200,15.036153
-204.322884,200,15.187088
-196.380603,200,15.30565
-193.377222,200,15.417818
-194.558985,200,15.537434
-218.38682,200,15.67298
-186.861016,200,15.798704
-204.746965,200,15.919893
-195.261578,200,16.066426
-163.58405,200,16.185932
-208.254543,200,16.325903
-221.347225,200,16.474512
-205.966791,200,16.587853
-154.054585,200,16.742718
-199.871417,200,16.907026
-207.127204,200,17.066944
-172.73187,200,17.229465
-181.794237,200,17.383671
-170.573552,200,17.537475
-166.353461,200,17.661212
-166.20673,200,17.761927
-203.59206,200,17.89571
-158.605269,200,17.999414
-177.263091,200,18.120154
-197.795582,200,18.279471
-187.033633,200,18.438702
-201.429265,200,18.59714
-171.851394,200,18.752504
-184.665971,200,18.890685
-172.002916,200,19.015931
-156.468685,200,19.156986
-180.286152,200,19.297216
-171.106615,200,19.418418
-175.328281,200,19.532384
-165.630027,200,19.650912
-205.825746,200,19.776161
-214.591453,200,19.915875
-174.145761,200,20.075318
-173.567183,200,20.23569
-182.561271,200,20.393385
-154.821452,200,20.518025
-149.104966,200,20.654162
-192.037144,200,20.769063
-206.190504,200,20.924244
-189.695959,200,21.084011
-164.305741,200,21.256332
-186.326722,200,21.416754
-172.110454,200,21.576175
-155.29725,200,21.703846
-173.443641,200,21.836452
-171.947731,200,21.949195
-164.708466,200,22.08781
-154.023396,200,22.249975
-162.125196,200,22.414953
-163.49551,200,22.579465
-175.134871,200,22.737913
-158.854975,200,22.908868
-177.14585,200,23.077132
-181.043946,200,23.246989
-160.815858,200,23.405655
-179.731366,200,23.53299
-178.670413,200,23.661024
-177.733291,200,23.778367
-179.340443,200,23.921971
-198.136069,200,24.059651
-167.05819,200,24.209272
-159.681011,200,24.359034
-160.572258,200,24.52052
-150.625832,200,24.680229
-138.949968,200,24.837132
-161.00919,200,25.009461
-166.499277,200,25.176148
-141.229451,200,25.299963
-159.614412,200,25.428692
-138.544073,200,25.558068
-139.995335,200,25.722658
