#{"t_start": 1781107124.209053, "env_id": "None"}
r,l,t
-262.319726,200,1.137603
-287.822117,200,1.260313
-276.760787,200,1.396406
-243.061474,200,1.574056
-279.009265,200,1.753187
-271.471068,200,1.930155
-254.905202,200,2.070339
-233.002662,200,2.213513
-305.346877,200,2.392983
-255.268435,200,2.591744
-210.951506,200,2.776788
-217.797552,200,2.959939
-261.752985,200,3.142466
-209.742129,200,3.328687
-275.107457,200,3.510761
-231.656836,200,3.693863
-255.516232,200,3.880774
-226.732142,200,4.030147
-251.53546,200,4.239835
-221.265309,200,4.431706
-232.535051,200,4.617083
-229.039543,200,4.75346
-225.305049,200,4.882614
-265.605135,200,5.02579
-247.989263,200,5.194663
-253.060661,200,5.343312
-230.290768,200,5.513762
-286.770064,200,5.714673
-220.8349,200,5.860981
-265.898985,200,6.000447
-201.919871,200,6.13758
-246.903725,200,6.28081
-238.049517,200,6.458967
-246.693885,200,6.643553
-229.425488,200,6.782268
-209.741616,200,6.930671
-215.155357,200,7.081894
-257.91227,200,7.234442
-223.844241,200,7.37356
-227.043362,200,7.512608
-232.985596,200,7.669229
-248.279652,200,7.829057
-268.409956,200,8.012141
-215.514439,200,8.155617
-251.828391,200,8.309725
-200.638928,200,8.451957
-223.976872,200,8.59199
-197.697202,200,8.727804
-265.501414,200,8.868018
-287.136273,200,9.007533
-242.905358,200,9.139585
-214.161932,200,9.293797
-228.529165,200,9.445392
-234.077839,200,9.592504
-231.175563,200,9.728195
-240.125541,200,9.860427
-213.593262,200,10.007525
-252.33509,200,10.180691
-239.710734,200,10.368485
-249.228712,200,10.554509
-234.16515,200,10.745075
-237.178052,200,10.914909
-247.366489,200,11.058145
-229.618164,200,11.187285
-245.127119,200,11.38998
-242.140206,200,11.548155
-244.024489,200,11.70393
-239.346039,200,11.831367
-180.998458,200,11.966974
-221.636977,200,12.159308
-242.795536,200,12.366149
-286.433615,200,12.565525
-203.324153,200,12.718376
-198.237265,200,12.873639
-289.138259,200,13.019806
-254.953008,200,13.179749
-249.720192,200,13.391547
-217.495722,200,13.595745
-208.202508,200,13.804386
-282.865246,200,14.013824
-222.908526,200,14.206169
-210.465038,200,14.413342
-208.487076,200,14.621975
-237.917356,200,14.829969
-232.6638,200,15.034548
-220.241636,200,15.252536
-197.971837,200,15.431018
-225.949375,200,15.612929
-271.185291,200,15.798927
-240.338211,200,15.942182
-227.679381,200,16.09189
-271.358967,200,16.24229
-211.366726,200,16.403117
-212.732783,200,16.572269
-190.714551,200,16.718676
-215.510298,200,16.867998
-226.063223,200,17.03608
-223.987499,200,17.186241
-212.676841,200,17.340574
-214.985021,200,17.491475
-239.753584,200,17.655401
-217.547369,200,17.817631
-193.854453,200,17.952605
-227.670028,200,18.165113
-221.452139,200,18.350187
-215.633722,200,18.511607
-197.487824,200,18.650317
-250.018811,200,18.782872
-202.003933,200,18.92016
-232.963744,200,19.069403
-216.769686,200,19.215532
-187.26222,200,19.417936
-223.413222,200,19.596462
-185.537297,200,19.744087
-237.475932,200,19.885411
-198.758377,200,20.035606
-226.817586,200,20.211432
-215.681258,200,20.384845
-229.84415,200,20.534732
-245.744062,200,20.713437
-233.668863,200,20.867013
-210.056655,200,21.030511
-207.111896,200,21.175346
-194.038961,200,21.366673
-205.185873,200,21.57899
-222.990681,200,21.756828
-234.573925,200,21.910145
-215.815279,200,22.068661
-191.706977,200,22.222578
-170.65056,200,22.416533
-210.8939,200,22.609252
-226.877733,200,22.790733
-214.350021,200,22.938317
-180.58162,200,23.096707
-203.115048,200,23.29548
-220.723811,200,23.442936
-179.876484,200,23.581996
-209.96066,200,23.729273
-193.180323,200,23.883085
-183.454982,200,24.035178
-183.091345,200,24.204345
-210.152403,200,24.374398
-177.087448,200,24.539124
-195.992219,200,24.706134
-195.98872,200,24.890548
-193.456038,200,25.050917
-221.395817,200,25.262518
-188.431215,200,25.459944
-218.330958,200,25.655928
-204.258088,200,25.831675
-170.157814,200,25.980389
-202.535961,200,26.127432
-184.371196,200,26.289151
-190.050877,200,26.439191
-177.875997,200,26.585654
-217.28998,200,26.724991
-243.671592,200,26.867821
-208.185295,200,27.023623
-221.635058,200,27.165714
-190.93039,200,27.346952
-174.60777,200,27.475954
-162.434198,200,27.624099
-208.140023,200,27.775906
-225.218476,200,27.93312
-206.615903,200,28.097028
-184.522878,200,28.255351
-212.309648,200,28.419381
-187.837621,200,28.588446
-172.698852,200,28.748017
-185.482345,200,28.899349
-193.236407,200,29.053177
-189.001575,200,29.21486
-183.079621,200,29.42887
-187.640238,200,29.615525
-172.748809,200,29.76899
-176.416132,200,29.917239
-170.926124,200,30.090163
-200.627123,200,30.288985
-203.477095,200,30.48674
-176.18221,200,30.684147
-212.033732,200,30.879815
-199.174849,200,31.08953
-215.312022,200,31.308198
-196.745859,200,31.51234
-225.130547,200,31.714987
-196.543059,200,31.929248
-168.98453,200,32.125005
-191.558443,200,32.294052
-175.609264,200,32.495425
-171.880154,200,32.695332
-190.166033,200,32.851022
-188.954836,200,32.995443
-163.888754,200,33.165771
-171.638478,200,33.363479
-176.061602,200,33.518434
-167.996209,200,33.682965
-200.174099,200,33.829031
-209.372901,200,33.990649
-195.745447,200,34.174997
-180.827869,200,34.344009
-181.341392,200,34.550038
-204.885269,200,34.761658
-164.661609,200,34.965903
-189.277253,200,35.183881
-169.981903,200,35.357996
-154.327799,200,35.510776
-197.480587,200,35.703703
-212.204779,200,35.897307
-167.912636,200,36.048013
-164.538456,200,36.217529
-206.014007,200,36.435374
-165.012597,200,36.665003
-183.245259,200,36.874798
-159.661343,200,37.091501
-205.392964,200,37.309466
-162.738811,200,37.510833
-208.930506,200,37.710763
-170.465333,200,37.866647
-180.300934,200,38.022038
-163.121886,200,38.169795
-161.545354,200,38.340973
-164.308704,200,38.500051
-197.227428,200,38.659662
-156.410532,200,38.824883
-180.960306,200,38.992137
-178.18576,200,39.146016
-214.205743,200,39.313127
-179.837084,200,39.517468
-200.03595,200,39.72497
-191.985054,200,39.897071
-184.787409,200,40.074052
-182.814052,200,40.249942
-173.406926,200,40.448946
-203.015014,200,40.67062
-178.243153,200,40.885917
-163.739981,200,41.089035
-176.387452,200,41.269451
-171.986634,200,41.45576
-163.107701,200,41.62209
-184.342491,200,41.824843
-165.593034,200,42.040445
-169.150799,200,42.193859
-144.249789,200,42.380229
-159.229203,200,42.583094
-165.871179,200,42.744627
-187.640261,200,42.908889
-158.677757,200,43.072359
-171.024147,200,43.238264
-178.726072,200,43.401192
-172.223811,200,43.550126
-174.752458,200,43.708757
-151.253476,200,43.931609
-180.153834,200,44.16897
-171.17433,200,44.404597
-153.597208,200,44.587799
-178.186322,200,44.806381
-157.552689,200,44.989203
-148.747198,200,45.180294
-165.292241,200,45.355489
-153.677704,200,45.517744
-171.985424,200,45.678959
-158.285857,200,45.840852
-159.31581,200,46.016309
-167.542763,200,46.165989
-159.741878,200,46.32981
-145.166015,200,46.530458
-152.885416,200,46.764069
-131.087532,200,46.974941
-161.967616,200,47.192595
-149.898743,200,47.416386
-171.388356,200,47.617224
-182.794668,200,47.796072
-150.657038,200,47.963922
-149.158125,200,48.131631
-150.060686,200,48.274425
-138.593497,200,48.425818
-166.473434,200,48.577608
-155.046576,200,48.774383
-150.091453,200,48.992374
-157.458361,200,49.214201
-158.419728,200,49.377545
-158.00028,200,49.545516
-174.743208,200,49.717189
-160.403083,200,49.881552
-162.519838,200,50.07233
-156.236291,200,50.300237
-169.043081,200,50.48804
-166.438739,200,50.656704
-155.394194,200,50.823338
-157.292493,200,51.008601
-149.035894,200,51.178813
-164.458632,200,51.353573
-155.463454,200,51.549726
-157.747239,200,51.727015
-138.135354,200,51.937622
-165.09047,200,52.153423
-150.643084,200,52.366842
-164.278184,200,52.555209
-141.097828,200,52.746736
-154.307256,200,52.917331
-139.336542,200,53.101886
-132.092969,200,53.33372
-153.421616,200,53.573374
-157.882437,200,53.817425
-135.40075,200,54.033388
-129.026443,200,54.205207
-165.021874,200,54.370127
-180.812566,200,54.542889
-150.806587,200,54.707791
-174.617134,200,54.853913
-153.689409,200,55.025355
-140.585381,200,55.223306
-157.283244,200,55.418041
-167.840146,200,55.606232
-136.482116,200,55.794451
-168.30592,200,55.979149
-162.231995,200,56.140451
-151.726303,200,56.335874
-156.058915,200,56.51333
-152.97052,200,56.696671
-148.820199,200,56.90972
-150.264591,200,57.088753
-133.464451,200,57.241081
-134.450069,200,57.4497
-166.799551,200,57.663269
-140.020219,200,57.875906
-148.167437,200,58.057538
-157.544315,200,58.226465
-156.43754,200,58.372845
-147.210548,200,58.527294
-144.015726,200,58.689795
-137.895853,200,58.856064
-149.160847,200,59.045925
-148.146921,200,59.218754
-138.839963,200,59.396391
-153.198503,200,59.597668
-158.125229,200,59.810843
-154.124044,200,59.976721
-142.764304,200,60.170621
-156.411156,200,60.359236
-142.380518,200,60.525489
-144.161087,200,60.701988
-136.922111,200,60.862618
-146.592055,200,61.02793
-143.807035,200,61.212754
-140.088492,200,61.406032
-149.259677,200,61.619401
-157.19639,200,61.833832
-140.788066,200,62.049002
-149.860158,200,62.219073
-141.701189,200,62.376734
-146.079743,200,62.53607
-135.48325,200,62.711249
-147.69991,200,62.928709
-166.547053,200,63.159565
-149.76791,200,63.334045
-137.676131,200,63.488967
-151.153388,200,63.653537
-139.142532,200,63.856104
-146.347671,200,64.009694
-148.563972,200,64.215334
-152.403921,200,64.381514
-152.031972,200,64.559275
-155.701932,200,64.728449
-156.132814,200,64.882227
-170.140139,200,65.081193
-135.075289,200,65.283721
-150.139284,200,65.496336
-161.39796,200,65.716223
-149.650218,200,65.915146
-148.085145,200,66.099806
-139.825376,200,66.285818
-173.690551,200,66.472708
-140.005436,200,66.644467
-148.085457,200,66.804673
-143.230631,200,66.971039
-160.969401,200,67.146418
-154.919968,200,67.360593
-144.34047,200,67.573689
-174.679921,200,67.764102
-160.502309,200,67.97945
-129.801377,200,68.153445
-136.319106,200,68.32515
-123.834646,200,68.514977
-153.208252,200,68.719413
-134.318862,200,68.885536
-142.08777,200,69.050662
-158.468375,200,69.200251
-161.108893,200,69.36294
-146.597693,200,69.536928
-141.941504,200,69.727651
-140.346052,200,69.902676
-165.244091,200,70.072752
-152.519676,200,70.265548
-160.324518,200,70.494128
-134.633769,200,70.67356
-138.258519,200,70.850046
-152.079933,200,71.027125
-137.966544,200,71.203514
-150.73111,200,71.375792
-151.793082,200,71.572524
-155.161161,200,71.75047
-143.449499,200,71.965365
-159.846645,200,72.188786
-163.431872,200,72.406281
-136.276617,200,72.621971
-143.276991,200,72.810108
-150.344962,200,73.006172
-151.449011,200,73.198692
-169.587975,200,73.369408
-155.912493,200,73.533626
-148.069878,200,73.741988
-143.771888,200,73.920297
-138.082676,200,74.092715
-135.98712,200,74.263003
-132.39202,200,74.433864
-143.227002,200,74.615414
-134.884582,200,74.782093
-150.425617,200,74.96014
-163.956242,200,75.120691
-145.936542,200,75.326129
-159.673169,200,75.520847
-130.190429,200,75.725656
-131.12552,200,75.906093
-139.049421,200,76.128718
-161.735001,200,76.348221
-141.668926,200,76.566201
-160.6979,200,76.784402
-139.913752,200,76.959953
-149.183481,200,77.150674
-139.985739,200,77.372061
-165.212645,200,77.588075
-133.425303,200,77.789945
-144.452815,200,77.941699
-144.851813,200,78.116026
-138.763627,200,78.284708
-136.524906,200,78.445586
-141.736249,200,78.617527
-161.633449,200,78.825729
-130.281818,200,79.04231
-126.845835,200,79.253757
-160.711624,200,79.465975
-134.389324,200,79.684596
-154.616008,200,79.899781
-161.928887,200,80.113907
-149.35048,200,80.329729
-152.366567,200,80.533485
-142.565887,200,80.701425
-145.215263,200,80.867206
-155.657776,200,81.043282
-158.42923,200,81.210561
-193.376971,200,81.371537
-160.674245,200,81.535657
-134.851824,200,81.693133
-138.324543,200,81.855998
-132.133515,200,82.038779
-147.802898,200,82.20759
-147.505975,200,82.373456
-145.602287,200,82.539691
-135.139863,200,82.690017
-141.866194,200,82.856617
-132.799719,200,83.026417
-147.710048,200,83.20172
-156.376154,200,83.36293
-164.236921,200,83.51837
-143.026558,200,83.666181
-141.693202,200,83.826413
-140.925156,200,84.013795
-159.348662,200,84.195834
-140.741175,200,84.344583
-132.786676,200,84.528357
-136.478591,200,84.737813
-156.366789,200,84.935241
-143.675746,200,85.182944
-130.240531,200,85.405755
-128.480936,200,85.620616
-142.497654,200,85.847275
-153.063673,200,86.062338
-147.752337,200,86.279846
-172.016292,200,86.503499
-144.392005,200,86.721925
-135.426437,200,86.943069
-138.065204,200,87.138094
-140.940864,200,87.319126
-140.523305,200,87.51191
-140.650452,200,87.679853
-149.695625,200,87.847484
-157.497953,200,88.003149
-167.889687,200,88.17726
-141.863054,200,88.357969
-147.594817,200,88.520646
-135.97736,200,88.682818
-137.373779,200,88.844618
-148.742455,200,89.008549
-152.714145,200,89.222698
-157.582558,200,89.44029
-128.047276,200,89.667459
-124.875135,200,89.884128
-141.135598,200,90.102665
-136.971492,200,90.331617
-159.547494,200,90.578547
-152.421349,200,90.81541
-140.818219,200,91.057071
-139.968286,200,91.288349
-154.159515,200,91.509906
-128.283002,200,91.734003
-141.914033,200,91.933035
-144.649761,200,92.121542
-151.375747,200,92.312387
-153.849137,200,92.49226
-142.430595,200,92.672642
-159.278295,200,92.856132
-153.659757,200,93.061742
-140.954525,200,93.271774
