#{"t_start": 1781107670.639941, "env_id": "None"}
r,l,t
-275.819163,200,1.025512
-262.022806,200,1.109835
-268.454181,200,1.192441
-253.397514,200,1.272609
-271.166384,200,1.365661
-280.843873,200,1.442925
-290.54736,200,1.519713
-257.306792,200,1.599031
-286.134127,200,1.688314
-239.341065,200,1.775506
-258.738813,200,1.865178
-279.440613,200,1.969332
-239.802784,200,2.069474
-321.546686,200,2.172456
-249.90838,200,2.296898
-276.252989,200,2.421293
-267.394046,200,2.542509
-256.277783,200,2.636668
-288.021217,200,2.726321
-242.868874,200,2.83104
-250.813165,200,2.944143
-250.326625,200,3.075077
-239.054807,200,3.201585
-260.804018,200,3.345811
-231.109491,200,3.478451
-211.803269,200,3.60941
-279.327222,200,3.734505
-228.151001,200,3.868272
-234.052328,200,4.0002
-251.675178,200,4.125487
-240.007706,200,4.254548
-221.152033,200,4.384869
-229.358774,200,4.515228
-236.440239,200,4.644076
-245.492758,200,4.775586
-280.348787,200,4.871296
-210.154502,200,4.972296
-230.218188,200,5.055956
-229.231474,200,5.140983
-245.999019,200,5.236124
-246.160458,200,5.32834
-223.949452,200,5.423375
-261.898611,200,5.52015
-204.248808,200,5.61812
-228.682287,200,5.719213
-237.104098,200,5.816121
-237.332625,200,5.908444
-240.956858,200,6.010897
-233.75865,200,6.09358
-215.036305,200,6.182551
-221.856919,200,6.308774
-226.341792,200,6.435654
-203.468929,200,6.564644
-210.873569,200,6.683927
-235.787415,200,6.780162
-229.380696,200,6.878464
-207.621932,200,6.980032
-241.949208,200,7.075386
-225.083941,200,7.162655
-206.702025,200,7.257516
-181.189549,200,7.383664
-227.970259,200,7.516444
-235.522216,200,7.633377
-238.312286,200,7.748668
-195.233489,200,7.839927
-228.512322,200,7.946051
-222.713038,200,8.074965
-236.823559,200,8.181863
-212.915116,200,8.315319
-242.981386,200,8.423873
-221.569833,200,8.517611
-224.826708,200,8.611548
-238.236779,200,8.729406
-241.68368,200,8.87307
-235.629929,200,9.017588
-226.725237,200,9.157932
-190.716009,200,9.301251
-222.794917,200,9.430992
-200.899372,200,9.534539
-265.758706,200,9.645785
-224.241747,200,9.750639
-220.684484,200,9.867586
-214.39128,200,10.006182
-206.838188,200,10.141453
-211.804026,200,10.277607
-208.21801,200,10.402519
-231.926067,200,10.532868
-245.59368,200,10.631924
-221.408909,200,10.731836
-220.452756,200,10.829639
-255.062012,200,10.938066
-196.672122,200,11.051295
-230.479776,200,11.162675
-230.102572,200,11.274938
-228.041496,200,11.404627
-216.722899,200,11.540333
-193.85099,200,11.687174
-183.46459,200,11.851787
-261.492321,200,12.011702
-225.44947,200,12.177741
-248.884374,200,12.340794
-212.808371,200,12.504744
-236.260172,200,12.663491
-219.348783,200,12.812329
-196.786618,200,12.956921
-205.8755,200,13.06827
-208.150293,200,13.182271
-184.007627,200,13.291978
-161.761831,200,13.40151
-182.308054,200,13.508779
-191.493595,200,13.611307
-189.364294,200,13.730461
-220.02562,200,13.849159
-216.105976,200,13.966423
-186.162051,200,14.088255
-194.842829,200,14.242458
-210.050239,200,14.397177
-204.535031,200,14.555599
-167.080645,200,14.708462
-196.268729,200,14.863652
-231.765118,200,15.017113
-198.781241,200,15.17225
-201.595208,200,15.32845
-209.846406,200,15.485914
-190.763568,200,15.643886
-226.998652,200,15.790323
-230.155446,200,15.895113
-181.798873,200,16.003979
-188.306873,200,16.113513
-188.078555,200,16.220141
-182.332752,200,16.328953
-172.465574,200,16.465933
-165.635293,200,16.614417
-167.515341,200,16.740196
-203.375581,200,16.8888
-183.545342,200,17.033506
-170.874575,200,17.157384
-200.837643,200,17.265678
-179.765291,200,17.372363
-192.902913,200,17.481003
-233.840273,200,17.611475
-210.567213,200,17.755769
-165.151215,200,17.887765
-172.283592,200,18.00533
-172.80017,200,18.14459
-164.463832,200,18.291646
-166.963819,200,18.401389
-175.199182,200,18.520979
-174.044326,200,18.664985
-219.947805,200,18.801862
-210.037267,200,18.951527
-166.966771,200,19.093488
-181.000631,200,19.211106
-165.331643,200,19.337682
-191.865462,200,19.465022
-197.883686,200,19.588145
-175.659728,200,19.708753
-191.088719,200,19.828927
-188.779791,200,19.950715
-168.627212,200,20.070497
-165.653553,200,20.213454
-174.431102,200,20.35312
-159.142379,200,20.502962
-164.459454,200,20.659684
-174.384868,200,20.819225
-170.167908,200,20.981501
-163.484566,200,21.142784
-174.542452,200,21.247617
-172.253289,200,21.35815
-182.888901,200,21.465832
-184.971625,200,21.58366
-204.598648,200,21.701882
-162.51928,200,21.819124
-172.418045,200,21.944851
-156.316214,200,22.073717
-169.670036,200,22.208829
-157.283239,200,22.323155
-146.602218,200,22.444788
-171.6728,200,22.573111
-192.47478,200,22.701645
-171.772017,200,22.82269
-172.565763,200,22.931871
-166.184612,200,23.053935
-172.479605,200,23.165035
-181.570333,200,23.278645
-166.637663,200,23.395404
-183.595496,200,23.515423
-155.584724,200,23.638607
-152.364955,200,23.804165
-134.883688,200,23.970096
-182.658083,200,24.131298
-171.870622,200,24.287419
-171.079878,200,24.406265
-165.408207,200,24.513347
-162.13992,200,24.636384
-142.960054,200,24.775001
-147.541454,200,24.918772
-136.826839,200,25.087043
-170.272657,200,25.257319
-145.504959,200,25.423821
-167.40534,200,25.592657
-166.09429,200,25.749332
-136.593264,200,25.904718
-150.843269,200,26.07558
-159.09371,200,26.240173
-170.708156,200,26.407831
-144.188717,200,26.57469
-179.812911,200,26.733905
-150.165544,200,26.902786
-152.123859,200,27.073794
-151.296431,200,27.240445
-145.979155,200,27.401353
-168.603047,200,27.56545
-153.47543,200,27.701129
-141.855973,200,27.819006
-148.693563,200,27.936347
-169.041821,200,28.05867
-174.881511,200,28.180877
-158.979441,200,28.29468
-166.823983,200,28.435455
-158.543188,200,28.599966
-166.753569,200,28.754512
-155.430708,200,28.877247
-163.923661,200,29.003514
-180.133048,200,29.129947
-165.608806,200,29.240113
-161.256727,200,29.377753
-166.322866,200,29.526012
-149.760175,200,29.64303
-174.534231,200,29.74436
-146.111638,200,29.85211
-157.823467,200,29.967977
-166.396555,200,30.085429
-138.945803,200,30.19493
-154.269116,200,30.309376
-140.789136,200,30.436423
-158.463163,200,30.559024
-170.001972,200,30.682573
-165.814157,200,30.815008
-148.274181,200,30.93607
-147.615957,200,31.05378
-158.597822,200,31.176023
-151.720382,200,31.29471
-168.028556,200,31.450632
-151.991826,200,31.586964
-175.750394,200,31.72234
-145.593674,200,31.848101
