#{"t_start": 1781107124.5303838, "env_id": "None"}
r,l,t
-233.88538,200,1.106081
-267.604421,200,1.286587
-245.648466,200,1.468699
-247.843491,200,1.642926
-251.763766,200,1.776386
-260.733809,200,1.936922
-282.315556,200,2.136295
-299.259957,200,2.337514
-234.825299,200,2.532713
-225.26009,200,2.727643
-250.553844,200,2.921237
-250.348273,200,3.109867
-212.185004,200,3.318763
-245.28519,200,3.511338
-286.356918,200,3.719087
-241.70175,200,3.895945
-283.022488,200,4.049343
-227.59058,200,4.204444
-292.933411,200,4.427025
-244.13797,200,4.646707
-230.429351,200,4.870808
-266.095482,200,5.072824
-249.17345,200,5.271782
-270.490234,200,5.444548
-248.1988,200,5.599658
-234.562021,200,5.755088
-282.038308,200,5.898846
-280.617157,200,6.043953
-236.202569,200,6.192871
-227.655249,200,6.392383
-281.885842,200,6.593916
-221.646088,200,6.793258
-251.111145,200,6.984889
-208.580888,200,7.169571
-254.481792,200,7.352726
-261.064186,200,7.524503
-284.873047,200,7.689532
-234.283708,200,7.896562
-216.300192,200,8.093329
-301.113611,200,8.279783
-207.249178,200,8.468615
-245.420448,200,8.661521
-240.321908,200,8.817658
-275.273552,200,8.982024
-260.163671,200,9.14831
-237.590553,200,9.358458
-204.47518,200,9.5583
-219.508281,200,9.754268
-240.264649,200,9.948896
-233.050064,200,10.138548
-229.097948,200,10.272221
-206.091888,200,10.444071
-210.408066,200,10.599931
-246.081765,200,10.775143
-227.970744,200,10.954852
-248.959932,200,11.146582
-166.800437,200,11.330431
-237.914968,200,11.5544
-268.612796,200,11.763751
-220.832378,200,11.918613
-202.345305,200,12.071174
-234.440994,200,12.221896
-232.782991,200,12.42887
-222.142164,200,12.638825
-269.750488,200,12.850601
-230.445819,200,13.066586
-209.100103,200,13.270579
-226.463956,200,13.476723
-241.614356,200,13.688169
-246.949231,200,13.905777
-240.013107,200,14.115344
-267.39891,200,14.321564
-226.36021,200,14.527567
-252.074289,200,14.735767
-243.498714,200,14.964602
-214.597569,200,15.175417
-200.166371,200,15.390109
-245.574382,200,15.599882
-212.693385,200,15.801758
-214.57079,200,16.018785
-232.762936,200,16.224524
-200.576809,200,16.375811
-222.518557,200,16.530272
-206.143485,200,16.693637
-182.377379,200,16.844025
-236.548408,200,17.009557
-223.479014,200,17.199796
-278.269504,200,17.408466
-203.538074,200,17.566257
-203.774119,200,17.719274
-208.79805,200,17.87375
-221.540425,200,18.04319
-230.074064,200,18.235385
-218.089101,200,18.434377
-228.881788,200,18.640055
-243.798406,200,18.833216
-217.573129,200,19.044506
-222.154663,200,19.219968
-222.482177,200,19.381199
-218.571784,200,19.538688
-207.138903,200,19.707905
-251.765821,200,19.910838
-229.718482,200,20.0937
-212.27025,200,20.280444
-187.848179,200,20.479405
-238.130793,200,20.675291
-207.974553,200,20.873793
-217.776513,200,21.071987
-213.738163,200,21.271435
-193.352078,200,21.477001
-211.255184,200,21.637948
-229.525851,200,21.792522
-229.795875,200,21.960857
-210.763321,200,22.122539
-222.370826,200,22.273359
-205.33264,200,22.434622
-186.161095,200,22.676528
-193.975096,200,22.892029
-205.825917,200,23.111645
-212.999941,200,23.319118
-188.554365,200,23.493276
-213.374184,200,23.653503
-173.366282,200,23.815127
-209.943179,200,23.96784
-240.852646,200,24.124387
-195.191413,200,24.291337
-220.096807,200,24.457539
-203.374392,200,24.685594
-219.82218,200,24.92518
-188.649199,200,25.122633
-187.260004,200,25.318151
-210.387751,200,25.535398
-271.959682,200,25.750226
-210.305613,200,25.96844
-216.473413,200,26.141728
-187.531625,200,26.306963
-214.750209,200,26.462342
-189.152244,200,26.623325
-215.799573,200,26.812206
-218.321867,200,27.037569
-217.00404,200,27.240274
-236.415178,200,27.434491
-233.912635,200,27.637366
-165.247372,200,27.802998
-205.416189,200,27.967494
-195.674819,200,28.150938
-192.552175,200,28.356873
-176.40013,200,28.533252
-206.783568,200,28.697206
-168.082061,200,28.863401
-206.822969,200,29.068424
-248.038305,200,29.26344
-200.594726,200,29.417601
-214.565115,200,29.567721
-196.386015,200,29.744656
-229.351348,200,29.97163
-210.341882,200,30.189075
-222.050433,200,30.410924
-195.687101,200,30.575272
-180.348518,200,30.73375
-238.719322,200,30.895106
-217.730778,200,31.086174
-216.487386,200,31.270497
-216.85812,200,31.437537
-179.812979,200,31.60845
-221.551967,200,31.805797
-195.453221,200,32.004877
-215.622603,200,32.203342
-191.615612,200,32.373795
-175.901408,200,32.551489
-204.216066,200,32.714717
-188.283347,200,32.895962
-197.91673,200,33.095525
-205.294698,200,33.306298
-213.832172,200,33.536529
-198.906372,200,33.738236
-178.142382,200,33.939338
-205.796551,200,34.137167
-218.313736,200,34.340296
-190.923413,200,34.508075
-155.297899,200,34.678707
-165.991271,200,34.869069
-202.80757,200,35.063808
-203.435071,200,35.226239
-183.762372,200,35.421656
-142.732205,200,35.593727
-170.085405,200,35.761792
-206.055014,200,35.931887
-188.967848,200,36.117534
-163.221221,200,36.286615
-186.601681,200,36.450522
-209.14098,200,36.616938
-158.932094,200,36.777261
-189.392979,200,36.972742
-153.097126,200,37.173598
-168.223557,200,37.37483
-162.1512,200,37.545511
-166.502772,200,37.716577
-200.376944,200,37.868072
-159.853964,200,38.052122
-199.992924,200,38.229184
-179.061849,200,38.411553
-172.234978,200,38.58078
-171.572127,200,38.770832
-190.071541,200,38.998085
-204.557725,200,39.206721
-171.74994,200,39.420541
-159.148851,200,39.632279
-170.750119,200,39.905726
-189.452974,200,40.09518
-174.097738,200,40.243418
-178.440273,200,40.414494
-173.207513,200,40.603343
-201.798332,200,40.802034
-181.560053,200,40.996508
-184.852568,200,41.145954
-163.636568,200,41.304615
-194.50441,200,41.473632
-176.963856,200,41.652398
-174.243521,200,41.879704
-163.884475,200,42.130674
-174.045398,200,42.337445
-147.521905,200,42.505711
-168.877162,200,42.735109
-171.750682,200,42.976257
-165.755633,200,43.226646
-150.550757,200,43.436691
-162.325213,200,43.598642
-146.637496,200,43.759623
-162.963441,200,43.922623
-162.268722,200,44.088218
-172.649437,200,44.262043
-174.538476,200,44.419733
-183.454619,200,44.574611
-206.558979,200,44.742058
-191.145875,200,44.957109
-170.578765,200,45.111258
-160.525959,200,45.31516
-170.632009,200,45.478517
-151.788403,200,45.639852
-188.584155,200,45.80033
-184.523044,200,45.950299
-156.53721,200,46.118223
-161.958701,200,46.295274
-187.648084,200,46.494751
-167.134775,200,46.701625
-148.35846,200,46.901914
-135.047154,200,47.070024
-185.729036,200,47.243384
-151.352771,200,47.407818
-191.032327,200,47.572337
-142.351179,200,47.749166
-161.935085,200,47.907316
-142.037203,200,48.11267
-145.78709,200,48.322498
-148.122981,200,48.557055
-165.060449,200,48.791081
-170.341399,200,49.029228
-155.51387,200,49.265053
-163.386041,200,49.501455
-159.276095,200,49.735776
-172.096568,200,49.98154
-157.251638,200,50.197392
-145.671159,200,50.382081
-156.349561,200,50.5905
-150.196513,200,50.837592
-160.720847,200,51.047518
-152.055617,200,51.23639
-156.163965,200,51.426641
-154.217986,200,51.615598
-145.966503,200,51.820055
-153.241409,200,51.998308
-157.212262,200,52.173532
-170.709983,200,52.350477
-155.957548,200,52.532686
-184.099089,200,52.734065
-172.824616,200,52.916971
-157.297782,200,53.085969
-144.436525,200,53.296966
-169.579059,200,53.509925
-159.764504,200,53.725739
-165.266858,200,53.90607
-143.273203,200,54.07629
-141.497654,200,54.29725
-160.429709,200,54.524522
-153.27605,200,54.748145
-146.78556,200,54.954425
-154.915904,200,55.139513
-151.797561,200,55.314807
-163.914136,200,55.47737
-154.638642,200,55.645098
-161.654906,200,55.834675
-158.284753,200,56.043348
-151.332484,200,56.264067
-153.857761,200,56.483075
-170.989305,200,56.70031
-170.130109,200,56.916233
-180.605557,200,57.118531
-147.895596,200,57.28156
-170.894529,200,57.448067
-144.268578,200,57.61694
-152.986482,200,57.818678
-157.457614,200,57.985614
-145.075304,200,58.147139
-146.409161,200,58.336133
-134.372007,200,58.517289
-150.460418,200,58.697853
-132.206844,200,58.885233
-169.213915,200,59.090748
-144.009501,200,59.301986
-141.523455,200,59.503983
-149.134677,200,59.691926
-162.311509,200,59.889546
-136.548895,200,60.079888
-147.633655,200,60.244717
-148.563659,200,60.447088
-136.415519,200,60.651928
-143.782984,200,60.880649
-144.166768,200,61.09987
-142.211851,200,61.315161
-158.282203,200,61.528975
-151.818572,200,61.747356
-136.502037,200,61.978501
-142.930181,200,62.214746
-138.19321,200,62.428562
-137.970812,200,62.623588
-144.464291,200,62.843321
-140.327445,200,63.061779
-133.419955,200,63.280981
-140.544273,200,63.498188
-163.428723,200,63.71932
-133.18133,200,63.890045
-158.455938,200,64.103518
-155.71439,200,64.325964
-144.574606,200,64.546782
-150.531811,200,64.804061
-143.409487,200,65.045752
-127.907737,200,65.21205
