#{"t_start": 1781107124.4037075, "env_id": "None"}
r,l,t
-239.96914,200,1.100641
-240.269144,200,1.192923
-280.15054,200,1.31668
-265.678891,200,1.449724
-241.302067,200,1.58162
-231.001284,200,1.711824
-266.624697,200,1.845439
-249.8143,200,1.969234
-294.712676,200,2.074808
-303.776185,200,2.202131
-281.898548,200,2.330038
-285.150788,200,2.419505
-291.909886,200,2.516968
-247.874513,200,2.610094
-206.160725,200,2.705357
-261.251927,200,2.809088
-291.098903,200,2.908305
-244.24274,200,3.006351
-214.243439,200,3.109601
-254.191536,200,3.205214
-241.512416,200,3.296157
-230.137673,200,3.386615
-253.648852,200,3.496913
-234.933681,200,3.601952
-229.637012,200,3.740167
-225.931048,200,3.879126
-243.421853,200,4.005336
-272.458673,200,4.116602
-226.31235,200,4.217933
-220.078927,200,4.338449
-242.941173,200,4.463575
-254.773929,200,4.555139
-274.489499,200,4.661843
-299.565108,200,4.771392
-259.023203,200,4.894352
-250.712937,200,5.053802
-245.759161,200,5.205838
-205.166578,200,5.313525
-219.516038,200,5.469924
-274.914511,200,5.627258
-225.257004,200,5.769517
-233.330278,200,5.926674
-185.725727,200,6.080143
-202.872364,200,6.22682
-253.416126,200,6.368356
-199.122469,200,6.520365
-206.575827,200,6.664645
-270.759289,200,6.813789
-230.648642,200,6.965847
-259.883255,200,7.120181
-224.204032,200,7.268929
-222.550386,200,7.41813
-235.058031,200,7.568527
-228.320258,200,7.708891
-269.204373,200,7.858641
-257.705016,200,8.010763
-295.24939,200,8.166325
-207.811619,200,8.314052
-204.303148,200,8.456954
-211.952608,200,8.600632
-230.1347,200,8.745486
-229.984362,200,8.862866
-254.980547,200,8.997464
-231.622212,200,9.109182
-243.563598,200,9.207059
-250.24482,200,9.311943
-256.280839,200,9.428487
-241.978239,200,9.533776
-270.870172,200,9.635627
-216.736243,200,9.732452
-241.626143,200,9.833158
-225.070288,200,9.977971
-276.474241,200,10.083752
-288.779845,200,10.184127
-224.196119,200,10.282959
-292.312554,200,10.390657
-226.545762,200,10.506987
-236.789778,200,10.638229
-229.533926,200,10.795527
-234.335315,200,10.94184
-264.573146,200,11.094223
-240.71659,200,11.215753
-233.198007,200,11.315037
-198.163323,200,11.411834
-250.593661,200,11.513008
-218.424985,200,11.635417
-215.763618,200,11.753615
-183.531653,200,11.900335
-199.601514,200,12.019634
-191.776003,200,12.132858
-278.320934,200,12.238125
-221.649393,200,12.351741
-221.605397,200,12.493697
-204.799286,200,12.63878
-229.627412,200,12.785307
-209.015159,200,12.921271
-246.687587,200,13.041578
-195.380358,200,13.15697
-257.712271,200,13.283397
-222.089215,200,13.396198
-206.530246,200,13.508222
-185.189765,200,13.615599
-208.373396,200,13.72986
-207.733953,200,13.851778
-216.267706,200,13.976312
-171.982667,200,14.105167
-192.601729,200,14.219956
-190.45185,200,14.343322
-217.663043,200,14.472752
-202.51708,200,14.584726
-211.581902,200,14.695067
-212.555937,200,14.830166
-236.956956,200,14.983974
-240.886735,200,15.119364
-206.72347,200,15.240534
-234.612304,200,15.352586
-228.994405,200,15.4705
-216.035274,200,15.59322
-210.93237,200,15.704597
-232.914255,200,15.816743
-196.266552,200,15.94289
-208.563457,200,16.063297
-223.649043,200,16.19989
-225.955002,200,16.317999
-196.765137,200,16.442637
-192.184013,200,16.59433
-194.257225,200,16.747921
-183.590772,200,16.907519
-199.809566,200,17.056645
-195.696268,200,17.205869
-176.626435,200,17.327847
-171.374879,200,17.43915
-197.517616,200,17.54603
-197.846549,200,17.658516
-220.954634,200,17.780566
-219.27354,200,17.908622
-185.021491,200,18.037522
-183.312362,200,18.168455
-222.219904,200,18.291707
-173.329822,200,18.388873
-226.288213,200,18.546212
-210.514927,200,18.696044
-188.516687,200,18.82439
-179.351749,200,18.995248
-211.076071,200,19.179776
-179.860937,200,19.293145
-233.84284,200,19.411559
-217.619096,200,19.537971
-182.23467,200,19.664309
-213.800559,200,19.794063
-214.050732,200,19.932099
-188.494873,200,20.06901
-211.159486,200,20.207539
-174.387907,200,20.331428
-224.474322,200,20.455497
-207.818775,200,20.590741
-185.901066,200,20.722032
-196.757594,200,20.85658
-205.895967,200,20.981308
-188.449334,200,21.113275
-207.58522,200,21.254366
-192.981608,200,21.409679
-202.648593,200,21.58894
-184.342772,200,21.755991
-209.290742,200,21.932794
-212.604969,200,22.078102
-210.453818,200,22.219147
-165.701505,200,22.353931
-204.415863,200,22.499029
-197.87181,200,22.629272
-183.943263,200,22.759815
-207.036691,200,22.917172
-234.481887,200,23.087889
-190.025954,200,23.25778
-213.940413,200,23.422265
-191.256775,200,23.545638
-189.685141,200,23.695005
-194.725577,200,23.825101
-182.480381,200,23.950147
-170.126844,200,24.108379
-196.010326,200,24.265051
-190.919701,200,24.463134
-186.626984,200,24.617698
-196.486604,200,24.739763
-168.531761,200,24.916986
-198.104422,200,25.057834
-199.55072,200,25.220537
-179.008265,200,25.374951
-184.401582,200,25.540576
-204.588234,200,25.699355
-178.857452,200,25.852261
-187.56091,200,25.976338
-196.494194,200,26.137959
-166.454639,200,26.307245
-175.280243,200,26.482096
-160.341506,200,26.64623
-157.54656,200,26.815775
-185.823198,200,26.953901
-189.973801,200,27.082262
-178.801258,200,27.206473
-175.022344,200,27.332411
-184.222923,200,27.452258
-183.533473,200,27.565454
-213.140742,200,27.694099
-172.205912,200,27.823745
-169.029057,200,27.979116
-168.038625,200,28.118645
-186.854387,200,28.233188
-201.670944,200,28.351657
-184.375883,200,28.477632
-166.365461,200,28.612844
-165.447093,200,28.742192
-185.398261,200,28.861298
-221.212065,200,28.975811
-185.219355,200,29.12374
-162.717526,200,29.245153
-163.706038,200,29.367949
-172.629773,200,29.493844
-161.305562,200,29.608038
-176.458019,200,29.72955
-163.125834,200,29.883689
-153.824911,200,30.030204
-164.092317,200,30.162066
-169.531527,200,30.294937
-148.153469,200,30.463293
-177.581154,200,30.633603
-165.819266,200,30.806985
-197.788716,200,30.97821
-181.434204,200,31.152845
-178.398726,200,31.309227
-203.440951,200,31.430441
-215.958298,200,31.550596
-170.705252,200,31.668986
-162.844512,200,31.792325
-159.405007,200,31.94318
-184.313632,200,32.082452
-191.394316,200,32.204368
-174.004251,200,32.329634
-189.116206,200,32.469439
-163.094125,200,32.595986
-171.15053,200,32.721256
-165.574403,200,32.844169
-158.790801,200,32.971918
-170.900263,200,33.135457
-176.252699,200,33.267378
-156.827436,200,33.402927
-177.535785,200,33.52858
-166.758853,200,33.669952
-202.283954,200,33.792683
-191.076661,200,33.923137
-170.335106,200,34.108782
-166.104718,200,34.253061
-170.252946,200,34.395782
-167.657801,200,34.574297
-176.279774,200,34.74689
-147.229145,200,34.921884
-172.854196,200,35.105205
-167.749885,200,35.282922
-166.312286,200,35.463989
-156.956034,200,35.607099
-155.952554,200,35.742481
-167.341532,200,35.878923
-168.174316,200,36.008348
-160.458132,200,36.170709
-161.172098,200,36.341249
-150.872233,200,36.490471
-148.495604,200,36.633235
-148.978736,200,36.757962
-156.247647,200,36.896947
-148.112629,200,37.020533
-171.507316,200,37.139996
-149.754642,200,37.25072
-149.175335,200,37.368984
-155.88389,200,37.480375
-164.965279,200,37.604376
-172.158553,200,37.743048
-151.955737,200,37.917023
-162.968438,200,38.091749
-138.393401,200,38.272924
-148.058751,200,38.447646
-161.82413,200,38.631588
-143.818338,200,38.812984
-154.222511,200,38.93037
-157.329543,200,39.066157
-176.416489,200,39.204918
-155.55985,200,39.346465
-171.434978,200,39.491146
-148.819128,200,39.625953
-147.175079,200,39.756943
-148.97526,200,39.911973
-145.41664,200,40.052596
-159.151357,200,40.201598
-165.603562,200,40.324514
-154.948986,200,40.459485
-146.333611,200,40.629407
-131.349103,200,40.756351
-141.379638,200,40.895159
-162.045528,200,41.053345
-151.935652,200,41.188725
-145.904555,200,41.316355
-161.389056,200,41.452399
-155.439448,200,41.604539
-149.721739,200,41.758856
-173.164239,200,41.906227
-136.301313,200,42.059083
-157.764828,200,42.250554
-147.336698,200,42.387887
-148.899341,200,42.52985
-135.02569,200,42.72232
-142.642454,200,42.907295
-158.420259,200,43.084485
-134.877005,200,43.263116
-141.348557,200,43.442745
-171.141317,200,43.62089
-137.759944,200,43.798737
-153.550212,200,43.974998
-145.580222,200,44.150679
-142.828488,200,44.334626
-151.340575,200,44.482985
-142.559226,200,44.619392
-161.316519,200,44.783896
-163.719242,200,44.973583
-139.296699,200,45.186529
-154.817847,200,45.382062
-150.864635,200,45.578585
-149.4341,200,45.783018
-139.543198,200,45.972635
-127.908726,200,46.147777
-164.312046,200,46.313275
-156.151566,200,46.452458
-148.666359,200,46.58434
-129.317651,200,46.72354
-143.48819,200,46.857219
-154.567968,200,47.000709
-141.363159,200,47.130676
-140.388055,200,47.265917
-155.842507,200,47.402248
-147.558611,200,47.530339
-127.514012,200,47.655546
-155.219541,200,47.794205
-152.80532,200,47.949159
-175.641578,200,48.120965
-157.474618,200,48.294988
-131.383602,200,48.472301
-123.407549,200,48.613139
-162.527489,200,48.747305
-168.446031,200,48.880355
-135.6738,200,49.014694
-139.837432,200,49.160855
-165.877425,200,49.29983
-131.150552,200,49.462227
-154.1403,200,49.603014
-153.767902,200,49.747202
-141.050324,200,49.913351
-155.791564,200,50.092617
-158.751532,200,50.270858
-159.191992,200,50.454753
-152.63013,200,50.635799
-174.993734,200,50.778143
-139.235229,200,50.926695
-145.834672,200,51.06632
-146.44446,200,51.218388
-142.389149,200,51.382661
-137.811084,200,51.556851
-146.482114,200,51.73388
-160.997995,200,51.880981
