#{"t_start": 1781107670.6188126, "env_id": "None"}
r,l,t
-238.046077,200,1.081217
-271.755826,200,1.168684
-254.141921,200,1.26669
-250.04226,200,1.356601
-241.528632,200,1.462541
-249.232781,200,1.564466
-291.299254,200,1.658475
-305.532303,200,1.751879
-224.472345,200,1.875901
-246.583021,200,2.013965
-260.429086,200,2.14085
-241.642913,200,2.273141
-214.31234,200,2.398239
-225.744982,200,2.527131
-293.815042,200,2.638658
-247.056047,200,2.746012
-277.440741,200,2.833837
-230.320254,200,2.948161
-308.637487,200,3.078582
-266.578553,200,3.204223
-259.967348,200,3.332224
-263.852649,200,3.444538
-266.964402,200,3.53131
-255.783291,200,3.62522
-262.657865,200,3.719932
-239.417478,200,3.870397
-277.265695,200,4.003616
-287.095204,200,4.129915
-233.74768,200,4.265393
-240.75389,200,4.40361
-264.298905,200,4.537853
-237.577102,200,4.671649
-280.361775,200,4.811092
-226.306386,200,4.943812
-275.375746,200,5.078839
-270.056508,200,5.217972
-263.045744,200,5.351206
-244.222351,200,5.488902
-216.976016,200,5.61153
-286.235225,200,5.740378
-222.924155,200,5.861153
-233.169583,200,5.948448
-245.253412,200,6.054416
-266.516585,200,6.149239
-246.662387,200,6.248338
-246.679999,200,6.350236
-208.429153,200,6.445706
-223.642545,200,6.545566
-226.857647,200,6.645181
-254.125772,200,6.761497
-220.970518,200,6.898283
-202.818433,200,7.030895
-209.746231,200,7.124967
-224.618427,200,7.228165
-228.898315,200,7.337316
-266.112207,200,7.431428
-160.641316,200,7.546688
-239.154335,200,7.682067
-260.595664,200,7.831028
-224.320477,200,7.960971
-189.062852,200,8.054427
-229.935345,200,8.162795
-240.907852,200,8.263173
-216.664484,200,8.3708
-269.651877,200,8.498472
-220.930311,200,8.63232
-218.60264,200,8.774013
-223.478659,200,8.914814
-225.362309,200,9.06576
-232.860909,200,9.218707
-226.836538,200,9.369695
-296.632146,200,9.531526
-219.036671,200,9.646176
-231.965525,200,9.755267
-232.762117,200,9.853529
-223.761921,200,9.952772
-194.295601,200,10.055285
-231.407532,200,10.156009
-217.769679,200,10.255824
-199.623373,200,10.361969
-219.894609,200,10.452372
-207.91221,200,10.568485
-230.072828,200,10.67461
-205.997593,200,10.780871
-171.060837,200,10.891319
-231.607586,200,11.003271
-229.963498,200,11.10872
-269.647421,200,11.200855
-190.743652,200,11.310927
-216.318373,200,11.422992
-201.890341,200,11.519676
-218.397114,200,11.637576
-223.704693,200,11.786768
-215.441978,200,11.936287
-209.880293,200,12.085744
-236.809889,200,12.234891
-211.224688,200,12.387521
-204.09503,200,12.53568
-203.497027,200,12.664036
-217.663735,200,12.765449
-202.823792,200,12.886329
-230.168621,200,13.005639
-208.868294,200,13.120673
-189.879578,200,13.236342
-180.629394,200,13.346288
-216.917826,200,13.46125
-201.494749,200,13.568292
-221.762228,200,13.6849
-191.361953,200,13.819517
-182.493157,200,13.974877
-217.152363,200,14.123239
-221.508177,200,14.242111
-230.411542,200,14.356982
-190.543493,200,14.496008
-213.287671,200,14.611199
-209.669733,200,14.722941
-171.362886,200,14.838573
-178.916532,200,14.955915
-183.359264,200,15.077348
-204.409116,200,15.203291
-176.070762,200,15.341809
-210.477506,200,15.46718
-174.081987,200,15.612162
-201.356245,200,15.751488
-210.000064,200,15.874693
-182.137628,200,16.025459
-194.448673,200,16.182714
-193.668316,200,16.348249
-216.09689,200,16.532135
-174.953952,200,16.691197
-178.431708,200,16.850079
-196.824434,200,17.006983
-251.54153,200,17.157434
-196.8493,200,17.313557
-206.19725,200,17.467754
-177.335324,200,17.627958
-206.04944,200,17.786608
-174.430223,200,17.945809
-189.51559,200,18.093077
-193.926127,200,18.229154
-190.299974,200,18.363362
-227.667309,200,18.491391
-220.119808,200,18.621462
-150.808565,200,18.755215
-168.404229,200,18.89106
-197.051391,200,19.033143
-176.222873,200,19.188603
-149.948237,200,19.347126
-169.964846,200,19.507857
-152.662632,200,19.676424
-196.228628,200,19.838585
-210.362584,200,19.967877
-173.161562,200,20.08633
-188.708655,200,20.211204
-180.253243,200,20.359498
-200.46646,200,20.501888
-187.626033,200,20.656519
-196.092468,200,20.80495
-173.920427,200,20.959196
-163.128173,200,21.12968
-217.875312,200,21.295612
-196.854082,200,21.461751
-192.998523,200,21.638769
-177.621912,200,21.767307
-158.208366,200,21.896633
-178.438831,200,22.007377
-172.407158,200,22.120244
-200.897738,200,22.245419
-168.703565,200,22.367051
-154.900012,200,22.498328
-196.474015,200,22.623801
-173.37665,200,22.740383
-152.990463,200,22.867889
-191.454347,200,22.993265
-173.35505,200,23.135442
-171.849784,200,23.289364
-149.02955,200,23.434102
-177.495647,200,23.542875
-175.929777,200,23.683256
-157.22164,200,23.816105
-131.297087,200,23.990824
-144.292086,200,24.141833
-178.39695,200,24.299705
-172.857106,200,24.428572
-160.419651,200,24.550918
-136.310598,200,24.705814
-152.108767,200,24.847356
-182.3003,200,25.00845
-170.571673,200,25.137319
-137.971635,200,25.267103
-151.702597,200,25.394403
-171.915163,200,25.521985
-134.556823,200,25.650717
-161.398416,200,25.770046
-138.450117,200,25.891664
-145.061055,200,26.012269
-133.312595,200,26.133993
-152.354613,200,26.254516
-171.963119,200,26.374693
-143.495896,200,26.490241
-161.081491,200,26.620278
-152.220468,200,26.737533
-146.238179,200,26.854985
-159.814977,200,26.981447
-160.324304,200,27.097643
-160.475518,200,27.222089
-159.291725,200,27.368423
-144.688612,200,27.530278
-149.126785,200,27.713654
-148.828828,200,27.882457
-164.005443,200,28.059843
-149.400414,200,28.22754
-158.03173,200,28.382046
-170.270915,200,28.552744
-152.070373,200,28.719965
-159.654445,200,28.885294
-142.785137,200,29.053814
-172.253564,200,29.194711
-153.151613,200,29.307664
-160.052326,200,29.443337
-148.159777,200,29.57828
-156.619429,200,29.732549
-128.769811,200,29.889189
-144.889187,200,30.046388
-155.305853,200,30.202512
-140.316503,200,30.361507
-134.825125,200,30.520179
-150.580598,200,30.678982
-147.949017,200,30.851899
-158.337891,200,31.01647
-151.143456,200,31.180329
-163.780791,200,31.337698
-154.633799,200,31.50371
-168.889358,200,31.679437
-178.569091,200,31.829918
-167.434153,200,31.954912
-160.261179,200,32.116673
-133.814508,200,32.254048
-146.927325,200,32.378187
-141.630129,200,32.513738
-156.440788,200,32.645672
-179.719193,200,32.779765
-169.896037,200,32.906252
-153.385839,200,33.011475
-191.03332,200,33.126253
-155.337225,200,33.249462
-144.626125,200,33.368984
-128.662655,200,33.50165
-170.342768,200,33.631937
-144.944224,200,33.775175
-177.611759,200,33.917174
-142.028031,200,34.044684
-158.946368,200,34.164213
-138.086935,200,34.285076
-144.130499,200,34.419416
-142.024427,200,34.563761
