#{"t_start": 1781107670.4980729, "env_id": "None"}
r,l,t
-256.078458,200,1.105551
-279.887766,200,1.196443
-266.717662,200,1.28851
-233.367328,200,1.385746
-260.901258,200,1.507016
-255.669747,200,1.625794
-257.624608,200,1.752231
-226.012791,200,1.87554
-284.994358,200,1.974685
-253.552773,200,2.090068
-194.385711,200,2.180044
-209.014996,200,2.268057
-235.694452,200,2.360321
-205.683065,200,2.48684
-236.347511,200,2.609294
-206.692197,200,2.73301
-256.685413,200,2.822131
-215.375697,200,2.921475
-238.366804,200,3.0179
-202.89871,200,3.110699
-229.470669,200,3.214689
-200.218584,200,3.297325
-220.786417,200,3.404603
-235.176565,200,3.53402
-248.277033,200,3.658146
-235.260082,200,3.788022
-226.932543,200,3.904244
-230.004006,200,4.04042
-213.28746,200,4.146675
-235.893154,200,4.239245
-195.353715,200,4.332939
-242.567431,200,4.413911
-228.424251,200,4.509112
-230.92361,200,4.59778
-217.208758,200,4.688916
-201.032197,200,4.789648
-198.053942,200,4.888083
-236.294694,200,4.988664
-220.778782,200,5.081472
-237.914088,200,5.172705
-227.418497,200,5.262576
-208.179429,200,5.354169
-245.888839,200,5.452911
-207.967871,200,5.551932
-228.041276,200,5.65366
-202.48385,200,5.759859
-208.207258,200,5.859076
-188.094041,200,5.951981
-218.739495,200,6.043832
-271.842525,200,6.144478
-234.330355,200,6.234234
-210.676583,200,6.32754
-203.904946,200,6.417339
-209.541097,200,6.51419
-229.846255,200,6.604585
-217.741473,200,6.711491
-188.086706,200,6.810839
-220.542269,200,6.90371
-196.960761,200,6.99335
-248.644497,200,7.084686
-199.375233,200,7.18108
-228.354175,200,7.281299
-217.283246,200,7.373115
-202.151031,200,7.477537
-218.125614,200,7.57046
-215.415555,200,7.677673
-217.984949,200,7.782236
-219.301326,200,7.889439
-166.452297,200,7.993176
-200.468082,200,8.11489
-231.150851,200,8.254213
-245.362701,200,8.394868
-205.53515,200,8.541955
-178.844289,200,8.67308
-240.83413,200,8.809828
-231.032486,200,8.933257
-218.207843,200,9.034427
-192.811395,200,9.135544
-198.54563,200,9.229447
-247.675179,200,9.332732
-195.266635,200,9.436236
-202.746635,200,9.569483
-182.210514,200,9.673078
-200.616401,200,9.788689
-205.318827,200,9.886433
-214.534748,200,9.974717
-171.138202,200,10.068147
-195.409887,200,10.161326
-226.802282,200,10.248845
-210.400264,200,10.349352
-209.767687,200,10.452695
-223.765312,200,10.5801
-192.527887,200,10.718251
-186.555763,200,10.855335
-163.317055,200,10.985867
-205.272151,200,11.093269
-194.820957,200,11.203196
-195.521569,200,11.309707
-177.734534,200,11.418376
-195.858507,200,11.516734
-192.774207,200,11.620526
-190.713909,200,11.737112
-179.868246,200,11.860635
-186.946618,200,11.95989
-179.239255,200,12.064434
-187.534309,200,12.171436
-196.305338,200,12.316388
-184.857122,200,12.438787
-171.919761,200,12.531236
-193.35705,200,12.632169
-189.60272,200,12.774002
-183.591306,200,12.916296
-173.74888,200,13.032372
-166.523559,200,13.137639
-189.589263,200,13.236103
-161.309399,200,13.340395
-180.995343,200,13.454754
-178.446709,200,13.570998
-185.139485,200,13.673288
-211.249134,200,13.802152
-171.625033,200,13.955004
-180.40623,200,14.110076
-173.693922,200,14.258884
-169.690042,200,14.404442
-175.732492,200,14.560474
-199.582853,200,14.727992
-157.698866,200,14.848455
-183.601236,200,14.97135
-170.942984,200,15.106055
-140.061316,200,15.20971
-187.054199,200,15.319707
-193.223927,200,15.422496
-178.285558,200,15.538167
-136.457505,200,15.690789
-170.368833,200,15.814814
-180.288652,200,15.96129
-152.539313,200,16.124089
-157.288102,200,16.288598
-146.298096,200,16.447081
-144.751655,200,16.580905
-148.039224,200,16.720461
-179.291799,200,16.849719
-144.019992,200,17.03165
-155.897953,200,17.199274
-172.373959,200,17.360156
-159.921777,200,17.514676
-169.615169,200,17.679619
-148.602003,200,17.836364
-160.646193,200,17.990263
-143.85001,200,18.110004
-134.426102,200,18.221905
-157.084757,200,18.344018
-151.632321,200,18.462174
-151.833471,200,18.57531
-141.760905,200,18.692941
-181.714128,200,18.810893
-185.807406,200,18.969026
-151.508507,200,19.127952
-150.351624,200,19.240101
-158.175342,200,19.35452
-139.988975,200,19.462782
-131.851283,200,19.580148
-157.87116,200,19.696943
-175.689618,200,19.826773
-162.17265,200,19.942567
-140.18898,200,20.066625
-153.530494,200,20.191707
-148.354089,200,20.319102
-136.103738,200,20.458938
-149.3212,200,20.611205
-152.277801,200,20.72151
-142.781822,200,20.84721
-131.486506,200,20.980612
-137.888623,200,21.11024
-142.547974,200,21.21873
-156.07087,200,21.345888
-133.100032,200,21.478589
-152.471259,200,21.596501
-158.523828,200,21.709373
-140.835957,200,21.853935
-148.283714,200,21.990616
-148.87119,200,22.114652
-152.188462,200,22.237394
-153.252447,200,22.358143
-171.312329,200,22.487372
-140.120893,200,22.644478
-136.771109,200,22.771483
-137.519846,200,22.898018
-125.827812,200,23.028085
-118.966696,200,23.139708
-140.099362,200,23.257039
-142.196964,200,23.361383
-119.753929,200,23.475358
-141.695507,200,23.59458
-115.830704,200,23.710451
-122.052306,200,23.834409
-142.45597,200,23.964351
-144.738065,200,24.12788
-131.338783,200,24.246307
-127.781076,200,24.348671
-130.86334,200,24.460681
-151.797514,200,24.573851
-128.289226,200,24.685706
-127.845576,200,24.810783
-136.463075,200,24.929692
-123.79705,200,25.051395
-140.896071,200,25.172982
-151.499765,200,25.292269
-123.144876,200,25.417528
