#{"t_start": 1781107351.7740023, "env_id": "None"}
r,l,t
-241.219028,200,1.218881
-307.547641,200,1.312187
-236.882683,200,1.406638
-224.394782,200,1.498544
-256.850187,200,1.579717
-245.384982,200,1.663724
-294.569909,200,1.746929
-238.905215,200,1.83091
-247.672026,200,1.924071
-257.451976,200,2.023775
-278.525127,200,2.115922
-205.38296,200,2.208799
-284.099848,200,2.301542
-221.202464,200,2.401593
-214.187762,200,2.522279
-233.659024,200,2.62609
-227.469218,200,2.755847
-280.372208,200,2.900523
-258.211011,200,3.03152
-228.159668,200,3.169912
-229.188624,200,3.309637
-242.243972,200,3.413956
-267.556427,200,3.517523
-219.07808,200,3.644907
-223.005194,200,3.774684
-274.525694,200,3.902578
-257.41931,200,4.068143
-254.959896,200,4.16202
-277.107538,200,4.250171
-247.690445,200,4.342809
-267.797644,200,4.434067
-272.098874,200,4.570163
-260.093307,200,4.700596
-246.359854,200,4.829314
-278.622505,200,4.9605
-217.775444,200,5.083653
-243.346144,200,5.20682
-298.161701,200,5.338082
-250.169548,200,5.474604
-246.243553,200,5.605446
-266.32803,200,5.691877
-205.176348,200,5.782261
-272.934871,200,5.887358
-251.536895,200,5.98477
-227.598269,200,6.121427
-229.861162,200,6.26211
-234.468896,200,6.363348
-248.355331,200,6.477416
-261.523514,200,6.601511
-238.948423,200,6.72604
-247.154852,200,6.881353
-241.343818,200,7.024909
-237.172292,200,7.170087
-222.399368,200,7.290594
-257.108776,200,7.396253
-249.808388,200,7.499211
-213.62628,200,7.635599
-289.237916,200,7.780319
-292.720642,200,7.885146
-264.238041,200,7.971281
-264.892772,200,8.07888
-244.001776,200,8.175735
-224.514638,200,8.275833
-221.866329,200,8.378285
-204.353751,200,8.480477
-257.685535,200,8.61555
-229.99566,200,8.742421
-274.208143,200,8.841419
-255.963497,200,8.9441
-265.158148,200,9.079178
-269.841291,200,9.215062
-238.901752,200,9.350158
-239.962882,200,9.487453
-237.19964,200,9.62442
-228.641709,200,9.76027
-240.099876,200,9.905254
-230.056053,200,10.047792
-246.660179,200,10.191469
-238.695643,200,10.334799
-264.918001,200,10.481841
-263.271215,200,10.62439
-229.819395,200,10.765898
-229.495584,200,10.918578
-240.313613,200,11.062934
-245.226805,200,11.166927
-246.211297,200,11.273069
-228.194553,200,11.389621
-239.542996,200,11.487483
-253.415657,200,11.583939
