#{"t_start": 1781107670.3973224, "env_id": "None"}
r,l,t
-242.206774,200,1.256464
-275.907231,200,1.378339
-261.839128,200,1.494411
-252.981893,200,1.587612
-243.991536,200,1.672035
-253.89785,200,1.761893
-294.533378,200,1.859588
-313.187251,200,1.945042
-228.640903,200,2.036186
-250.460224,200,2.127404
-264.465712,200,2.221277
-247.805024,200,2.307951
-229.357023,200,2.401238
-236.28045,200,2.500952
-302.359187,200,2.587086
-255.167304,200,2.667743
-283.031379,200,2.758348
-238.344691,200,2.862939
-316.163869,200,2.959709
-271.261068,200,3.058902
-265.195755,200,3.187014
-271.165358,200,3.287176
-272.204285,200,3.386276
-261.313619,200,3.482257
-266.803474,200,3.613406
-242.442146,200,3.709442
-279.314492,200,3.811093
-292.786711,200,3.90957
-238.989851,200,4.0338
-242.824284,200,4.153175
-267.144733,200,4.252153
-242.012791,200,4.344008
-284.360143,200,4.444782
-230.82314,200,4.543233
-282.122604,200,4.645184
-275.72848,200,4.744424
-266.639746,200,4.85409
-248.031493,200,4.989026
-222.944232,200,5.122078
-290.417491,200,5.222694
-223.487684,200,5.318668
-238.575583,200,5.459339
-247.318733,200,5.595666
-268.60107,200,5.734987
-251.6688,200,5.873071
-251.135697,200,6.013212
-212.605469,200,6.15183
-229.220766,200,6.289908
-228.305895,200,6.422092
-258.314128,200,6.553704
-224.144656,200,6.691324
-205.755448,200,6.826768
-214.073323,200,6.962623
-229.238314,200,7.097389
-231.840478,200,7.234966
-273.927693,200,7.371509
-164.197686,200,7.509043
-245.882043,200,7.646356
-265.839539,200,7.782675
-230.649722,200,7.922689
-192.694478,200,8.062968
-236.201264,200,8.203324
-244.87515,200,8.335443
-222.115991,200,8.480788
-276.644059,200,8.625094
-226.382169,200,8.726518
-221.844827,200,8.817499
-230.64453,200,8.918784
-231.98467,200,9.037131
-238.922981,200,9.145755
-232.999373,200,9.250591
-305.099957,200,9.350506
-224.263464,200,9.457268
-237.073432,200,9.559129
-239.363631,200,9.6971
-230.773172,200,9.83854
-199.463295,200,9.962634
-237.725792,200,10.102735
-222.638028,200,10.237615
-203.693898,200,10.373361
-225.818292,200,10.509471
-214.363898,200,10.652601
-236.892369,200,10.794545
-211.73285,200,10.890033
-177.211046,200,11.025577
-237.666009,200,11.1735
-238.858029,200,11.32053
-273.070804,200,11.461306
-192.654788,200,11.612097
-223.136784,200,11.755752
-206.754377,200,11.908818
-223.174215,200,12.054778
-228.987464,200,12.201438
-221.426216,200,12.313765
-214.995249,200,12.410911
-245.156092,200,12.512095
-218.013777,200,12.613069
-210.125122,200,12.726115
-205.615666,200,12.836737
-222.773394,200,12.940396
-208.365794,200,13.051939
-237.256374,200,13.167572
-215.324754,200,13.316166
-192.909813,200,13.464851
-187.842708,200,13.565365
-222.636954,200,13.677304
-205.396438,200,13.802368
-225.629135,200,13.916865
-195.229407,200,14.039611
-186.449433,200,14.159982
-222.366531,200,14.302902
-226.682839,200,14.458421
-237.088217,200,14.608872
-195.176493,200,14.761116
-217.330848,200,14.91056
-215.635854,200,15.037639
-175.478037,200,15.135465
-182.819324,200,15.281476
-190.197051,200,15.432042
-212.801844,200,15.579883
-181.710906,200,15.733242
-219.804779,200,15.924863
-178.603619,200,16.078423
-205.275269,200,16.191314
-218.273375,200,16.305429
-184.945492,200,16.417314
-200.921316,200,16.542402
-202.198591,200,16.666525
-222.982307,200,16.805035
-182.336793,200,16.935635
-182.367675,200,17.067013
-203.081376,200,17.201715
-257.345461,200,17.31945
-205.032215,200,17.444739
-216.038858,200,17.548101
-180.809896,200,17.660973
-212.277195,200,17.779917
-180.295075,200,17.89788
-195.594017,200,18.017009
-199.88727,200,18.138272
-197.728206,200,18.251572
-233.219963,200,18.363345
-226.478248,200,18.480785
-156.904995,200,18.601866
-171.726309,200,18.721469
-203.59744,200,18.828923
-182.052448,200,18.965484
-156.903774,200,19.131858
-176.150632,200,19.297315
-157.113171,200,19.458303
-202.172369,200,19.615755
-219.477396,200,19.779359
-180.458087,200,19.913646
-193.033986,200,20.044793
-186.691182,200,20.176428
-212.19864,200,20.310771
-198.763381,200,20.446371
-203.903869,200,20.603427
-179.996879,200,20.754659
-167.442032,200,20.879536
-226.153865,200,20.995988
-204.428734,200,21.156553
-200.877538,200,21.273846
-183.291335,200,21.419147
-164.082582,200,21.579698
-183.913063,200,21.741596
-180.01007,200,21.858328
-209.376153,200,21.967373
-173.248839,200,22.107432
-160.97525,200,22.266938
-203.870853,200,22.430775
-179.294011,200,22.588374
-156.642804,200,22.748791
-196.75593,200,22.908917
-178.687818,200,23.07376
-180.008022,200,23.237098
-155.963302,200,23.372101
-185.303417,200,23.527707
-183.243469,200,23.687407
-165.473153,200,23.845282
-135.334793,200,23.986952
-150.056574,200,24.111617
-184.523442,200,24.247185
-177.220454,200,24.385482
-164.078114,200,24.499828
-138.905725,200,24.652818
-160.993515,200,24.830729
-190.460574,200,25.004038
-179.107428,200,25.131995
-141.115188,200,25.254333
-158.524163,200,25.379075
-179.385138,200,25.4929
-136.393349,200,25.617255
-167.204903,200,25.742246
-141.667953,200,25.873299
-149.133612,200,26.000615
-138.339041,200,26.129415
-157.752292,200,26.256207
-180.89221,200,26.382458
-147.9506,200,26.50698
-168.565058,200,26.634899
-158.36958,200,26.760237
-151.294955,200,26.890666
-166.528499,200,27.015181
-166.811682,200,27.136464
-170.197904,200,27.254365
-166.451659,200,27.377886
-148.797072,200,27.49781
-155.491224,200,27.623523
-152.90242,200,27.752591
-171.211493,200,27.927738
-155.200132,200,28.100892
-164.077116,200,28.272967
-174.644023,200,28.436908
-160.452322,200,28.567826
-165.683272,200,28.694747
-145.912082,200,28.815059
-179.22221,200,28.98069
-155.990087,200,29.121843
-167.140475,200,29.25967
-152.08319,200,29.391004
-163.285102,200,29.510683
-135.824177,200,29.638671
-151.437201,200,29.762923
-161.418979,200,29.888147
-143.608186,200,30.006642
-137.647529,200,30.123202
-156.134908,200,30.244811
-153.393462,200,30.362854
-165.889475,200,30.492439
-157.791691,200,30.62394
-166.793695,200,30.755661
-162.680955,200,30.887432
-174.104842,200,31.019964
-189.096503,200,31.191639
-174.05857,200,31.336381
-168.403115,200,31.460707
-140.329025,200,31.583511
-154.643323,200,31.758027
-142.554743,200,31.874575
-166.340025,200,31.993791
-188.560082,200,32.159421
-172.851841,200,32.324017
-159.300039,200,32.491351
-198.845257,200,32.652896
-162.362201,200,32.829963
-150.654214,200,32.992948
-130.676981,200,33.15555
-178.338718,200,33.315506
-148.451048,200,33.433998
-184.888604,200,33.547616
-144.864964,200,33.674862
-164.918689,200,33.788236
-143.242622,200,33.922117
-150.129682,200,34.12874
-146.106571,200,34.281452
-160.752639,200,34.441363
-171.368615,200,34.590297
-148.251177,200,34.75131
-170.898912,200,34.912903
-144.804107,200,35.077948
-174.375462,200,35.207232
-160.400587,200,35.359073
-151.572503,200,35.498735
-153.701162,200,35.636546
-156.511708,200,35.761251
-160.292242,200,35.910288
-156.014161,200,36.075718
-160.786911,200,36.240869
-162.387392,200,36.406468
-153.166352,200,36.569788
-156.035081,200,36.709552
-162.118012,200,36.872675
-174.106648,200,37.040272
-160.255223,200,37.15534
-182.513514,200,37.290963
-170.671921,200,37.430257
-170.421175,200,37.577366
-146.637771,200,37.742887
-183.525597,200,37.901173
-159.346627,200,38.074448
-169.619381,200,38.236985
-154.027762,200,38.401667
-150.935118,200,38.568456
-168.722526,200,38.734696
-171.929397,200,38.91347
-154.941602,200,39.095515
-166.215158,200,39.261977
-153.955865,200,39.422539
-175.016429,200,39.588845
-164.740892,200,39.75271
-162.999542,200,39.920283
-172.986616,200,40.083246
-161.590837,200,40.223953
-172.885397,200,40.359184
-193.222475,200,40.504748
-183.973994,200,40.637507
-201.069205,200,40.801383
-162.140471,200,40.961537
-189.133449,200,41.106682
-159.43863,200,41.271528
-171.888201,200,41.433404
-169.560921,200,41.597553
-153.333046,200,41.773031
-167.642846,200,41.936263
-145.296364,200,42.102524
-166.409407,200,42.273559
-139.420696,200,42.44085
-183.446254,200,42.620492
-159.451672,200,42.806958
-152.548598,200,42.998427
-159.697733,200,43.207021
-181.75848,200,43.372956
-148.1567,200,43.500486
-160.499507,200,43.657182
-165.615219,200,43.82278
-150.551744,200,43.989165
-149.262991,200,44.156917
-149.900397,200,44.298974
-159.056883,200,44.43618
-172.596379,200,44.596649
-166.020631,200,44.731199
-159.235374,200,44.885523
-164.043976,200,45.029358
-147.551959,200,45.158118
-154.666112,200,45.325248
-155.573841,200,45.493163
-150.886999,200,45.65502
-149.699958,200,45.804116
-155.046524,200,45.938125
-185.603706,200,46.08676
-147.16952,200,46.216944
-171.232269,200,46.347299
-165.800868,200,46.455336
-160.171395,200,46.594222
-169.429516,200,46.760115
-158.750437,200,46.931744
-143.43919,200,47.100045
-178.937444,200,47.24546
-161.609559,200,47.363166
-171.726965,200,47.499075
-167.218765,200,47.657325
-156.63031,200,47.790908
-159.424398,200,47.940247
-142.478686,200,48.096088
-152.459467,200,48.294072
-146.72282,200,48.486145
-216.449561,200,48.625094
-169.318356,200,48.765499
-146.09116,200,48.904645
-162.412084,200,49.049059
-170.443807,200,49.193229
-177.882665,200,49.329271
-181.349227,200,49.459142
-163.739404,200,49.593493
-163.500826,200,49.730198
-161.239406,200,49.866742
-157.197342,200,50.003088
-162.680795,200,50.139169
-186.052257,200,50.274931
-150.179765,200,50.417511
-174.157598,200,50.53266
-153.863967,200,50.653765
-154.58012,200,50.79146
-143.147044,200,50.960354
-154.159687,200,51.130274
-162.376952,200,51.2673
-149.21382,200,51.39537
-162.767194,200,51.531733
-159.83206,200,51.661386
-148.017316,200,51.792825
-160.123697,200,51.929565
-151.058315,200,52.066079
-143.5375,200,52.201573
-148.219871,200,52.337689
-163.964342,200,52.499072
-160.225379,200,52.656337
-131.958665,200,52.794018
-164.37747,200,52.957324
-179.892481,200,53.122741
-190.338277,200,53.290247
-166.899177,200,53.455082
-158.379979,200,53.562613
-181.590256,200,53.687275
-146.707566,200,53.818993
-136.891607,200,53.952556
-166.78512,200,54.112016
-157.801572,200,54.276747
-166.872282,200,54.439214
-149.748047,200,54.603302
-148.017338,200,54.75966
-131.078288,200,54.92838
-134.178401,200,55.103968
-138.124688,200,55.258923
-139.243063,200,55.389368
-187.547947,200,55.53487
-155.912413,200,55.670153
-178.633733,200,55.845158
