#{"t_start": 1781107670.323169, "env_id": "None"}
r,l,t
-279.887642,200,1.073932
-265.5921,200,1.173459
-274.133249,200,1.275019
-258.501721,200,1.37249
-274.615236,200,1.471553
-284.668951,200,1.578742
-295.05232,200,1.678626
-261.514296,200,1.797322
-291.627618,200,1.92622
-241.338933,200,2.052603
-264.580118,200,2.144878
-290.117947,200,2.26871
-244.70518,200,2.393872
-326.559604,200,2.511875
-253.901162,200,2.609906
-281.112995,200,2.693479
-274.099419,200,2.778294
-260.263697,200,2.876227
-291.929668,200,2.963484
-246.861891,200,3.063364
-254.213621,200,3.158886
-253.395476,200,3.256314
-245.283798,200,3.362863
-265.017203,200,3.491046
-233.996764,200,3.625788
-217.725692,200,3.757487
-283.575222,200,3.888781
-232.340765,200,4.003043
-238.412261,200,4.105452
-257.628892,200,4.227142
-246.798473,200,4.352129
-225.593363,200,4.479539
-234.510161,200,4.611105
-240.57341,200,4.746066
-249.181451,200,4.875694
-287.234281,200,5.00659
-214.072923,200,5.141425
-235.244625,200,5.270235
-231.688259,200,5.40295
-251.870398,200,5.538503
-248.717682,200,5.669864
-227.655058,200,5.806049
-266.098573,200,5.943316
-209.139825,200,6.082134
-231.441194,200,6.215436
-241.20499,200,6.338901
-243.235292,200,6.43198
-247.59434,200,6.5359
-238.764894,200,6.64489
-220.258172,200,6.751942
-225.249872,200,6.860595
-228.488245,200,6.961246
-206.575981,200,7.054963
-214.901148,200,7.158042
-238.578008,200,7.254837
-235.851949,200,7.354927
-211.391278,200,7.464455
-249.701397,200,7.574194
-231.844178,200,7.708077
-210.420981,200,7.853132
-187.454587,200,7.968907
-232.137459,200,8.075169
-238.096933,200,8.190588
-242.558644,200,8.294005
-199.124298,200,8.397999
-233.814624,200,8.50015
-226.032936,200,8.596982
-243.208047,200,8.702024
-217.508719,200,8.793389
-247.003853,200,8.895969
-226.414898,200,8.991183
-230.110645,200,9.12516
-242.427752,200,9.272
-245.589755,200,9.395329
-239.509902,200,9.497375
-231.410896,200,9.596062
-196.622777,200,9.757746
-229.60703,200,9.901614
-207.937752,200,10.046492
-270.663941,200,10.188872
-229.59662,200,10.342015
-226.015531,200,10.454192
-219.06283,200,10.558458
-210.675395,200,10.659072
-219.955725,200,10.770118
-211.540241,200,10.884478
-239.492241,200,10.999835
-253.334429,200,11.120795
-227.907646,200,11.239702
-226.090959,200,11.340869
-261.051266,200,11.436953
-205.885112,200,11.53539
-237.062006,200,11.639823
-236.534888,200,11.739321
-233.477292,200,11.841514
-221.935686,200,11.955782
-196.730272,200,12.067031
-185.381244,200,12.174792
-265.759794,200,12.27403
-230.998027,200,12.37756
-256.01296,200,12.471011
-218.718737,200,12.572558
-242.525612,200,12.694114
-226.600945,200,12.818266
-200.183602,200,12.968814
-212.911964,200,13.111048
-215.577505,200,13.261892
-188.27858,200,13.413922
-164.78435,200,13.564373
-186.366861,200,13.712838
-196.058111,200,13.862473
-194.899886,200,14.018903
-223.286401,200,14.161832
-221.309402,200,14.288034
-193.949349,200,14.415637
-198.649165,200,14.540178
-215.157309,200,14.647325
-212.571534,200,14.758265
-170.154097,200,14.863685
-204.627404,200,14.984523
-238.458085,200,15.094589
-203.951303,200,15.209737
-207.067947,200,15.322758
-216.404087,200,15.426624
-197.94799,200,15.542571
-230.931149,200,15.642677
-235.881537,200,15.758416
-183.467286,200,15.867007
-193.403562,200,16.029871
-191.663219,200,16.141787
-188.002264,200,16.250436
-176.790634,200,16.366476
-169.349749,200,16.479751
-175.530262,200,16.62185
-210.043236,200,16.750353
-189.70884,200,16.869301
-175.062439,200,16.98613
-206.996803,200,17.113925
-184.07993,200,17.250484
-200.439808,200,17.362682
-243.078554,200,17.491493
-217.769566,200,17.594287
-170.828523,200,17.740137
-179.508271,200,17.884434
-175.633162,200,17.994857
-169.683572,200,18.110749
-171.194099,200,18.223829
-181.69634,200,18.348176
-179.494625,200,18.461461
-230.398781,200,18.575776
-217.851281,200,18.688768
-171.288898,200,18.800073
-189.244296,200,18.912985
-172.211456,200,19.034359
-198.620511,200,19.17502
-204.024154,200,19.325606
-179.27768,200,19.451019
-195.678741,200,19.572015
-193.542165,200,19.686652
-174.726935,200,19.796407
-172.343334,200,19.911733
-178.56747,200,20.041595
-162.76532,200,20.165882
-170.923287,200,20.297025
-180.136876,200,20.416584
-176.176416,200,20.545671
-167.71292,200,20.682538
-176.950842,200,20.839451
-178.653265,200,21.000842
-187.174088,200,21.179616
-191.905022,200,21.309422
-213.440611,200,21.424541
-168.318322,200,21.57519
-175.493137,200,21.729549
-158.136813,200,21.887794
-177.554155,200,22.045573
-158.891274,200,22.208799
-150.061604,200,22.370442
-174.732585,200,22.528758
-198.757841,200,22.676778
-177.772698,200,22.798413
-178.261588,200,22.969682
-167.315491,200,23.118589
-176.806765,200,23.23372
-188.226134,200,23.362733
-172.694607,200,23.523597
-195.214992,200,23.687995
-162.780731,200,23.863564
-154.40301,200,24.038865
-137.627301,200,24.210695
-191.030822,200,24.38309
-182.341969,200,24.547581
-179.842716,200,24.684304
-169.835714,200,24.804824
-167.604285,200,24.956622
-147.575364,200,25.136795
-149.287355,200,25.322722
-141.314204,200,25.489552
-177.584666,200,25.658746
-152.147193,200,25.812129
-179.638564,200,25.996275
-173.505891,200,26.161084
-140.43794,200,26.322647
-151.889216,200,26.480098
-163.528974,200,26.640242
-176.465178,200,26.800688
-147.227685,200,26.967102
-189.648463,200,27.117924
-153.705297,200,27.269566
-157.73134,200,27.424615
-156.233815,200,27.587825
-151.448681,200,27.751252
-175.583316,200,27.891285
-157.782185,200,28.019447
-147.877354,200,28.142765
-155.704522,200,28.268634
-174.357665,200,28.39427
-181.042572,200,28.543245
-165.620526,200,28.712529
-172.560138,200,28.880802
-163.183456,200,29.03783
-174.979409,200,29.184003
-158.094523,200,29.351759
-166.140376,200,29.480233
-190.529911,200,29.604884
-174.715881,200,29.731041
-167.573199,200,29.853053
-172.546391,200,29.99701
-155.382461,200,30.154415
-180.003535,200,30.313885
-149.57172,200,30.453949
-164.93735,200,30.575902
-173.131931,200,30.69714
-144.004458,200,30.816036
-161.582148,200,30.951054
-147.547332,200,31.074368
-159.235311,200,31.207099
-176.202444,200,31.333534
-173.818819,200,31.459485
-151.321275,200,31.578859
-148.155539,200,31.717602
-166.068156,200,31.852915
-156.299709,200,31.966449
-176.539336,200,32.093085
-153.901572,200,32.251911
-185.043992,200,32.396029
-145.99372,200,32.525416
-142.419532,200,32.664638
-156.247473,200,32.794105
-165.884217,200,32.92392
-140.40217,200,33.050706
-165.228362,200,33.179774
-155.598253,200,33.298939
-172.181528,200,33.435648
-151.531446,200,33.572197
-147.499785,200,33.691227
-146.790803,200,33.812611
-144.076751,200,33.957948
-164.135048,200,34.112128
-163.89828,200,34.268267
-153.249344,200,34.436514
-154.095577,200,34.596218
-175.993086,200,34.747425
-173.641036,200,34.901169
-155.15502,200,35.064401
-162.180461,200,35.222519
-171.62267,200,35.394026
-184.014677,200,35.545491
-146.300029,200,35.698725
-175.649747,200,35.832821
-176.182624,200,35.964305
-148.482513,200,36.094078
-153.795558,200,36.260569
-163.46269,200,36.427978
-167.592872,200,36.600056
-176.321142,200,36.739567
-153.703148,200,36.861665
-137.363843,200,36.989111
-150.894986,200,37.159766
-159.333279,200,37.330305
-147.302978,200,37.497574
-200.438164,200,37.657874
-155.99571,200,37.824464
-165.381173,200,37.973433
-147.273418,200,38.113061
-176.146565,200,38.266023
-179.564294,200,38.409679
-171.943601,200,38.56826
-140.752662,200,38.730762
-153.494262,200,38.890169
-151.104922,200,39.023828
-169.247362,200,39.20778
-186.826677,200,39.38666
-141.807513,200,39.549403
-140.845604,200,39.716578
-152.63447,200,39.882682
-148.983211,200,40.007074
-159.702391,200,40.142503
-162.785135,200,40.296661
-185.51114,200,40.456148
-168.718339,200,40.576956
-169.270243,200,40.704979
-172.283216,200,40.862048
-123.725879,200,41.021489
-176.565674,200,41.182106
-146.958275,200,41.345977
-188.6123,200,41.513727
-127.740588,200,41.67319
-140.859667,200,41.86779
-184.752606,200,42.017985
-151.956001,200,42.179697
-157.241548,200,42.346794
-177.964305,200,42.510975
-163.551569,200,42.665758
-148.916447,200,42.797311
-155.374501,200,42.948933
-161.352103,200,43.123816
-162.702514,200,43.300638
-167.655329,200,43.459764
-152.265894,200,43.618742
-135.265992,200,43.778256
-197.00487,200,43.916764
-156.593794,200,44.073397
-154.86544,200,44.238047
-172.287833,200,44.400331
-158.646593,200,44.566003
-153.537675,200,44.722728
-169.080697,200,44.849808
-152.731126,200,44.99649
-172.46133,200,45.172713
-136.071474,200,45.343236
-166.68271,200,45.508379
-146.704368,200,45.650753
-168.919015,200,45.769995
-135.987872,200,45.939956
-158.125508,200,46.10001
-201.652473,200,46.219508
-163.207944,200,46.340943
-177.874057,200,46.462111
-148.250279,200,46.597798
-157.78963,200,46.714594
-181.090134,200,46.856869
-146.211306,200,47.023359
-144.807085,200,47.194456
-171.214051,200,47.326522
-165.267723,200,47.45425
-165.825461,200,47.610158
-144.802821,200,47.782052
-154.479148,200,47.956748
-149.922957,200,48.151604
-152.701038,200,48.280395
-141.392418,200,48.41758
-158.194696,200,48.556569
-148.843405,200,48.684303
-138.708612,200,48.818895
-157.890536,200,48.948841
-164.699692,200,49.12523
-140.01377,200,49.310254
-161.573172,200,49.448507
-168.602003,200,49.579543
-152.53171,200,49.704371
-160.791479,200,49.834314
-167.342092,200,49.988798
-160.805297,200,50.153694
