#{"t_start": 1781107347.3876991, "env_id": "None"}
r,l,t
-271.750684,200,0.998222
-258.453512,200,1.081368
-262.775114,200,1.165153
-243.234747,200,1.248586
-274.791368,200,1.336782
-280.045889,200,1.434695
-271.158737,200,1.530629
-255.27855,200,1.617078
-291.222317,200,1.70206
-241.990987,200,1.788687
-242.660846,200,1.881394
-286.900991,200,1.975623
-249.005617,200,2.069917
-304.148414,200,2.161744
-264.130183,200,2.251609
-297.187874,200,2.33598
-247.211035,200,2.435344
-230.35159,200,2.538439
-277.147255,200,2.637782
-252.470933,200,2.736494
-256.87294,200,2.852541
-257.154352,200,2.980074
-225.663281,200,3.108305
-244.109446,200,3.211713
-241.567048,200,3.31579
-222.391428,200,3.424521
-268.244456,200,3.533747
-246.459071,200,3.636564
-232.256646,200,3.736709
-233.823117,200,3.832574
-243.858646,200,3.937008
-208.907599,200,4.028782
-257.903712,200,4.133553
-262.316707,200,4.24407
-258.771974,200,4.343489
-263.92818,200,4.438022
-219.027885,200,4.535284
-250.582745,200,4.626608
-253.864746,200,4.721972
-254.968667,200,4.830624
-241.053406,200,4.93838
-243.505649,200,5.030148
-242.847085,200,5.121518
-220.518609,200,5.210035
-232.908291,200,5.30702
-234.736874,200,5.407626
-246.199039,200,5.49411
-255.599169,200,5.587323
-253.090878,200,5.68852
-221.223925,200,5.791758
-240.763611,200,5.896632
-237.867743,200,6.004874
-230.168382,200,6.11417
-242.752119,200,6.223155
-262.152464,200,6.327624
-257.383168,200,6.435879
-224.824637,200,6.542248
-254.134514,200,6.65844
-283.933731,200,6.789954
-240.35178,200,6.92353
-209.013767,200,7.059181
-248.522175,200,7.192265
-267.19896,200,7.320541
-245.468981,200,7.453157
-217.197659,200,7.587189
-237.130746,200,7.715155
-247.048941,200,7.84296
-264.208646,200,7.973861
-234.090037,200,8.102636
-269.087941,200,8.231253
-251.171535,200,8.361728
-223.934316,200,8.500747
-267.537808,200,8.634664
-250.594699,200,8.764904
-271.179812,200,8.905761
-244.179718,200,9.03912
-209.905926,200,9.174796
