#{"t_start": 1781107124.4646146, "env_id": "None"}
r,l,t
-271.750684,200,1.17473
-258.442996,200,1.301864
-263.193067,200,1.431143
-240.542806,200,1.560982
-269.6201,200,1.694117
-280.204339,200,1.821834
-272.294944,200,1.95362
-254.413593,200,2.079124
-287.372172,200,2.178317
-237.695781,200,2.277355
-239.002319,200,2.377247
-282.065395,200,2.481555
-246.248981,200,2.60482
-300.318206,200,2.729192
-257.012259,200,2.853533
-289.765015,200,2.972627
-245.802697,200,3.072879
-227.232211,200,3.186924
-274.944225,200,3.302833
-250.526293,200,3.437127
-254.269907,200,3.572295
-256.521522,200,3.707133
-223.530706,200,3.845802
-241.890517,200,3.999792
-235.504594,200,4.142066
-218.026772,200,4.285549
-264.42572,200,4.426618
-244.069308,200,4.560798
-228.40494,200,4.700679
-229.00976,200,4.853998
-242.249402,200,5.028579
-204.897628,200,5.17323
-253.666297,200,5.279399
-253.509373,200,5.394989
-254.872096,200,5.496477
-256.532438,200,5.632557
-215.0156,200,5.757964
-246.486009,200,5.86317
-246.906853,200,5.961089
-248.175759,200,6.067049
-236.612823,200,6.171752
-238.166959,200,6.269175
-238.280383,200,6.371969
-213.838527,200,6.478099
-219.945993,200,6.58079
-230.282398,200,6.717647
-240.582827,200,6.851042
-244.0815,200,6.983443
-234.160991,200,7.11753
-206.952441,200,7.250189
-229.430563,200,7.379724
-224.226103,200,7.508935
-211.720832,200,7.654733
-232.727551,200,7.779774
-255.111567,200,7.897434
-245.783087,200,8.029889
-215.132689,200,8.162037
-245.026925,200,8.291538
-271.522684,200,8.4197
-226.444394,200,8.550521
-183.977442,200,8.664344
-242.297193,200,8.803062
-249.770827,200,8.943146
-232.613544,200,9.086772
-197.695137,200,9.231003
-220.294446,200,9.376667
-228.172012,200,9.518013
-251.928577,200,9.660311
-222.07449,200,9.803582
-254.433237,200,9.963266
-227.328789,200,10.070746
-208.425293,200,10.186167
-250.058516,200,10.297019
-243.181323,200,10.403932
-259.925636,200,10.518614
-235.199739,200,10.617249
-194.770682,200,10.754427
-234.750503,200,10.899915
-197.739306,200,11.036386
-269.431221,200,11.172283
-218.733979,200,11.313135
-223.412311,200,11.455157
-216.491125,200,11.605267
-223.058063,200,11.753264
-244.631903,200,11.885787
-220.727057,200,12.006102
-244.324523,200,12.130968
-254.592838,200,12.247688
-224.826452,200,12.355524
-209.811122,200,12.500331
-284.201785,200,12.646536
-200.140012,200,12.79644
-236.767235,200,12.902932
-244.570215,200,13.004881
-212.523912,200,13.117895
-213.345969,200,13.223714
-193.227178,200,13.32954
-183.954346,200,13.436042
-272.288004,200,13.542486
-265.170799,200,13.642143
-250.539827,200,13.748567
-209.146942,200,13.859403
-248.925619,200,13.973318
-214.072241,200,14.087908
-216.080343,200,14.200623
-210.122167,200,14.320494
-235.08728,200,14.432548
-200.791741,200,14.550904
-181.454795,200,14.653538
-204.975058,200,14.756561
-208.823785,200,14.889575
-195.595916,200,15.049542
-243.499418,200,15.149988
-232.809162,200,15.252462
-200.526012,200,15.362512
-204.195307,200,15.478021
-233.981501,200,15.57993
-225.187237,200,15.687962
-173.414915,200,15.816215
-206.928407,200,15.921947
-222.439023,200,16.056305
-215.829972,200,16.169595
-234.428645,200,16.289052
-217.547748,200,16.438895
-211.34676,200,16.596397
-232.930572,200,16.744733
-248.296204,200,16.865533
-197.685377,200,16.962945
-203.70771,200,17.089074
-195.335328,200,17.208198
-195.535035,200,17.324209
-194.712673,200,17.428865
-201.871213,200,17.543039
-177.943652,200,17.661424
-213.206759,200,17.785244
-189.144387,200,17.905234
-195.181563,200,18.02838
