#{"t_start": 1781107344.6455996, "env_id": "None"}
r,l,t
-262.319726,200,1.248878
-287.822117,200,1.351421
-276.760787,200,1.440857
-243.744724,200,1.530965
-279.707202,200,1.625318
-272.181787,200,1.750864
-256.876109,200,1.900576
-236.140389,200,2.006011
-305.592955,200,2.111016
-257.93472,200,2.243536
-211.759447,200,2.37989
-218.673659,200,2.494046
-261.752985,200,2.605724
-211.634117,200,2.71296
-276.482322,200,2.866249
-231.684786,200,3.00259
-260.792438,200,3.13432
-227.625695,200,3.239155
-252.637404,200,3.337282
-223.735236,200,3.433696
-234.28993,200,3.523835
-239.623443,200,3.628165
-230.277692,200,3.737871
-277.389938,200,3.838101
-253.868302,200,3.942933
-258.294425,200,4.059362
-239.317934,200,4.162911
-305.175595,200,4.263964
-223.72301,200,4.36571
-279.757302,200,4.477852
-207.932287,200,4.597291
-269.493349,200,4.717656
-243.265905,200,4.827325
-260.876247,200,4.932281
-238.300422,200,5.043282
-215.59545,200,5.17524
-226.875822,200,5.306046
-265.097522,200,5.416591
-224.547929,200,5.520571
-235.841465,200,5.619726
-241.373548,200,5.716034
-256.755938,200,5.823337
-284.169203,200,5.923607
-233.000923,200,6.031837
-257.119216,200,6.136028
-204.2445,200,6.239085
-232.053438,200,6.346234
-222.09527,200,6.452522
-274.597345,200,6.552923
-294.433753,200,6.670478
-261.549997,200,6.80922
-224.969499,200,6.944716
-241.336833,200,7.083655
-238.536511,200,7.216267
-240.674264,200,7.347698
-249.205262,200,7.470567
-222.652684,200,7.578939
-263.159095,200,7.690084
-244.56169,200,7.80818
-268.220115,200,7.925181
-242.97774,200,8.036733
-248.810985,200,8.174958
-255.241571,200,8.306273
-242.897497,200,8.414901
-258.446577,200,8.516734
-265.020632,200,8.622506
-269.942482,200,8.721461
-270.385679,200,8.826608
-188.350367,200,8.919925
-227.382566,200,9.02187
-265.316401,200,9.130853
-309.235034,200,9.23734
-210.88063,200,9.350821
-218.666068,200,9.46229
-299.402517,200,9.574737
-264.935017,200,9.700621
-268.506889,200,9.809577
-230.962319,200,9.941869
-222.902565,200,10.068392
-291.923133,200,10.197537
-230.996576,200,10.297067
-218.950731,200,10.399026
-218.804608,200,10.500297
-259.41973,200,10.611715
-248.398351,200,10.71643
-230.335428,200,10.817291
-207.599445,200,10.920211
-231.510741,200,11.016252
-285.89255,200,11.115254
-256.064901,200,11.232474
-250.917642,200,11.334495
-317.542358,200,11.432916
-242.861939,200,11.528873
-238.939147,200,11.629561
-218.619962,200,11.732697
-236.919187,200,11.834209
-239.053035,200,11.946674
-249.798595,200,12.084473
-230.941662,200,12.218057
-228.406922,200,12.347748
-254.970221,200,12.465048
-233.600347,200,12.584896
-212.627098,200,12.693722
-251.675706,200,12.819861
-232.738819,200,12.944194
-230.524604,200,13.077895
-210.616553,200,13.205698
-270.454742,200,13.300846
-223.815664,200,13.391688
-240.22017,200,13.493415
-238.874748,200,13.597269
-207.92354,200,13.699853
-255.950919,200,13.802141
-201.375723,200,13.912513
-273.525054,200,14.018296
-252.574755,200,14.1264
-264.180998,200,14.237114
-240.644104,200,14.353208
-251.420083,200,14.460444
-276.872158,200,14.563318
-265.677051,200,14.68198
-234.055522,200,14.820983
-228.921041,200,14.96362
-231.469122,200,15.100376
-247.081025,200,15.239178
-280.103269,200,15.377253
-255.488549,200,15.513155
-292.798524,200,15.652095
-236.074856,200,15.774199
-222.79183,200,15.882536
-254.437785,200,15.993186
-289.983127,200,16.09168
-285.616565,200,16.19994
-213.395229,200,16.303003
-213.665301,200,16.409008
-237.686274,200,16.521355
-193.23726,200,16.639589
-241.797845,200,16.7449
-234.017954,200,16.856205
-193.355087,200,16.963974
-200.176565,200,17.103612
-238.033421,200,17.254313
-198.361963,200,17.407356
-215.165042,200,17.563309
-245.336368,200,17.720046
-223.930389,200,17.873954
-302.614998,200,17.999241
-241.29754,200,18.102706
-276.503383,200,18.211584
-290.652839,200,18.311772
-218.077197,200,18.423465
-269.476071,200,18.547844
