#{"t_start": 1781107124.580871, "env_id": "None"}
r,l,t
-241.219028,200,1.135211
-307.547641,200,1.331005
-236.882683,200,1.478217
-223.357548,200,1.630918
-257.056119,200,1.783273
-241.937404,200,1.963822
-290.173115,200,2.160301
-238.943741,200,2.336827
-243.303394,200,2.500714
-255.195663,200,2.663497
-278.199385,200,2.805163
-204.617061,200,2.971165
-280.143316,200,3.112516
-215.559061,200,3.249164
-211.753285,200,3.421939
-227.379053,200,3.575952
-217.295303,200,3.723092
-274.082826,200,3.905663
-254.355163,200,4.051481
-223.038195,200,4.211814
-223.237095,200,4.391813
-235.144005,200,4.555745
-256.053666,200,4.736365
-212.75919,200,4.905968
-217.136657,200,5.053023
-262.406103,200,5.195102
-233.085314,200,5.367456
-243.494055,200,5.544997
-263.463144,200,5.755365
-236.377401,200,5.970059
-250.930685,200,6.109705
-259.043562,200,6.249955
-236.890101,200,6.43738
-240.230892,200,6.576277
-251.800662,200,6.7096
-207.302967,200,6.850729
-230.547202,200,6.996371
-289.070946,200,7.151057
-243.087242,200,7.319768
-235.685354,200,7.507193
-249.04872,200,7.692854
-199.218482,200,7.850798
-259.336105,200,8.025741
-233.310436,200,8.196007
-213.558401,200,8.402782
-211.450274,200,8.615776
-226.005539,200,8.841589
-240.23707,200,9.033736
-251.047029,200,9.240382
-228.829039,200,9.439314
-237.036115,200,9.649
-231.274299,200,9.881462
-228.261908,200,10.093925
-214.074808,200,10.295141
-245.116236,200,10.453611
-238.06813,200,10.605112
-200.374914,200,10.779043
-276.935776,200,10.936392
-280.610149,200,11.084902
-257.543409,200,11.246891
-255.572479,200,11.41341
-228.509706,200,11.580535
-213.015673,200,11.76163
-206.054523,200,11.920774
-191.313641,200,12.079167
-245.979281,200,12.270023
-212.764053,200,12.476628
-255.483284,200,12.664077
-240.972937,200,12.827864
-250.006265,200,12.996844
-259.466435,200,13.154263
-224.094559,200,13.308335
-229.901706,200,13.491866
-218.779186,200,13.660868
-214.502468,200,13.872443
-227.264702,200,14.024364
-211.822389,200,14.175772
-229.729936,200,14.333814
-220.75831,200,14.478641
-250.751616,200,14.639337
-250.659089,200,14.818341
-211.888686,200,14.987457
-206.057524,200,15.146985
-222.113122,200,15.318086
-233.722239,200,15.491303
-225.068126,200,15.649256
-215.871172,200,15.796808
-230.399159,200,15.969418
-237.089762,200,16.120083
-194.954507,200,16.261769
-200.476024,200,16.418905
-242.791254,200,16.57044
-228.68465,200,16.758013
-215.834646,200,16.962635
-212.741956,200,17.123576
-216.105411,200,17.274777
-207.043954,200,17.418123
-196.243258,200,17.5788
-205.486228,200,17.748719
-203.467378,200,17.9094
-225.034677,200,18.122868
-178.291622,200,18.32266
-174.765089,200,18.528418
-197.172352,200,18.727939
-218.451972,200,18.943268
-226.300833,200,19.108477
-228.499899,200,19.277729
-202.454237,200,19.427207
-222.333826,200,19.584552
-217.493388,200,19.740212
-212.177898,200,19.927044
-206.539733,200,20.127154
-172.767902,200,20.337738
-225.708893,200,20.566127
-163.086351,200,20.781829
-230.924761,200,21.002897
-208.68761,200,21.213472
-221.328968,200,21.429886
-219.422608,200,21.647516
-188.92314,200,21.855193
-233.457644,200,22.023966
-201.788072,200,22.239247
-203.582619,200,22.410398
-230.814713,200,22.625472
-221.854012,200,22.830614
-240.471643,200,23.03037
-214.163648,200,23.241411
-210.84554,200,23.456969
-188.89627,200,23.672868
-178.71326,200,23.888864
-201.104254,200,24.107094
-247.984588,200,24.332955
-230.28728,200,24.500681
-198.641407,200,24.661255
-220.272813,200,24.895653
-219.970371,200,25.118425
-173.871859,200,25.345362
-184.021032,200,25.567309
-210.74496,200,25.739698
-190.019995,200,25.912401
-227.759109,200,26.100908
-232.401502,200,26.290591
-179.582872,200,26.482735
-211.438534,200,26.673436
-224.953856,200,26.838291
-173.021706,200,27.007483
