env_seed,variant,latency,energy,cost,miss_rate
1000,P3,0.5942840686035679,0.5942840686035679,0.8914261029053518,16.5
1001,P3,0.6008664056867247,0.6008664056867247,0.901299608530087,13.0
1002,P3,0.5951248111348236,0.5951248111348236,0.8926872167022356,16.0
1003,P3,0.5992216927006784,0.5992216927006784,0.8988325390510176,17.0
1004,P3,0.6155102316700449,0.6155102316700449,0.9232653475050673,15.5
1005,P3,0.6156217770136583,0.6156217770136583,0.9234326655204873,16.0
