#{"t_start": 1781159971.3571208, "env_id": "None"}
r,l,t
-174.130742,200,18.258888
-183.153172,200,18.341164
-203.776066,200,18.423071
-178.529778,200,18.503853
-175.818801,200,18.583947
-181.390829,200,18.671865
-175.966378,200,18.765148
-183.294241,200,18.857795
-160.23849,200,18.949222
-185.89681,200,19.041142
-186.689874,200,19.130688
-169.239304,200,19.220334
-184.587362,200,19.310647
-167.318442,200,19.40066
-149.475594,200,19.492816
-180.339498,200,19.58249
-181.692543,200,19.672005
-188.153809,200,19.76211
-163.197292,200,19.852386
-172.950984,200,19.944435
-178.386347,200,20.034497
-168.668022,200,20.12425
-167.421258,200,20.213898
-159.107806,200,20.300618
-151.216611,200,20.385695
-173.505473,200,20.465816
-157.574479,200,20.543331
-183.697417,200,20.623017
-198.147684,200,20.70333
-163.743139,200,20.781121
-167.706815,200,20.861706
-168.852131,200,20.942462
-146.58586,200,21.022149
-186.653655,200,21.100672
-167.45789,200,21.179886
-167.475282,200,21.261184
-184.43149,200,21.339493
-185.871822,200,21.4187
-174.393047,200,21.500604
-203.293696,200,21.582849
-180.583337,200,21.664147
-183.559255,200,21.744951
-188.751517,200,21.826976
-181.840326,200,21.913371
-187.006882,200,21.995276
-175.230603,200,22.076575
-181.04876,200,22.157157
-170.182203,200,22.238677
-193.315191,200,22.326406
-175.969387,200,22.404818
-180.648373,200,22.485233
-154.779733,200,22.567299
-189.991227,200,22.648986
-185.838354,200,22.729669
-195.268196,200,22.811607
-167.54206,200,22.891404
-192.90629,200,22.970848
-157.022612,200,23.05002
-148.45461,200,23.129128
-186.446998,200,23.210603
-185.774177,200,23.302744
-155.012758,200,23.398277
-148.43227,200,23.486749
-196.558679,200,23.565494
-208.781044,200,23.643874
-178.077104,200,23.722103
-229.65827,200,23.80063
-177.240531,200,23.880513
-166.900522,200,23.960006
-172.201779,200,24.039141
-185.718931,200,24.122543
-152.792202,200,24.201118
-197.728439,200,24.280181
-206.532519,200,24.359505
-177.587668,200,24.439959
-180.773341,200,24.521374
-182.593784,200,24.599712
-184.405583,200,24.678806
-170.171901,200,24.756912
-155.955637,200,24.83568
-154.643518,200,24.914203
-200.446959,200,24.992559
-164.432973,200,25.070891
-178.822546,200,25.14895
-187.270174,200,25.227537
-182.54745,200,25.305543
-170.296721,200,25.38386
-169.974635,200,25.463176
-164.089506,200,25.541394
-176.887971,200,25.619694
-178.887105,200,25.697684
-163.581515,200,25.775233
-175.949867,200,25.853349
-177.530057,200,25.933514
-172.933509,200,26.014328
-163.815548,200,26.095805
-182.172511,200,26.176978
-162.634645,200,26.258524
-165.745727,200,26.33793
-165.983675,200,26.416133
-171.249011,200,26.497347
-159.947002,200,26.579472
-167.910849,200,26.660728
-169.222426,200,26.74686
-186.301854,200,26.829646
-163.239124,200,26.911817
-165.808439,200,26.993762
-175.540331,200,27.075727
-172.822694,200,27.157774
-150.367883,200,27.239749
-163.481861,200,27.321454
-209.596729,200,27.403767
-194.714716,200,27.485912
-163.412246,200,27.567936
-191.276947,200,27.649477
-165.848387,200,27.731982
-177.313234,200,27.813349
-179.058657,200,27.8954
-181.982868,200,27.976756
-176.585518,200,28.058809
-184.898846,200,28.140548
-187.73202,200,28.22182
-207.478629,200,28.303574
-161.09648,200,28.384711
-173.823068,200,28.466542
-193.049863,200,28.54858
-177.030738,200,28.629914
-173.211146,200,28.721559
-161.372709,200,28.813951
-213.510533,200,28.899922
-156.229655,200,28.979697
-173.691556,200,29.057509
-168.35716,200,29.135869
-176.180443,200,29.212732
-189.594668,200,29.292156
-167.923565,200,29.372709
-216.436605,200,29.453598
-189.012676,200,29.532781
-149.935779,200,29.611783
-159.18503,200,29.690652
-140.646557,200,29.769803
-181.248641,200,29.848011
-161.331573,200,29.927187
-168.460241,200,30.005851
-187.225949,200,30.085094
-196.425426,200,30.163272
-171.324875,200,30.2415
-158.157993,200,30.32001
-165.277009,200,30.397792
-196.61084,200,30.477423
-174.422089,200,30.563839
-192.569985,200,30.642573
-159.411315,200,30.722826
-156.15535,200,30.817715
-178.228919,200,30.908376
-156.83856,200,30.99866
-175.163302,200,31.089151
-180.544087,200,31.179561
-180.131766,200,31.269691
-171.361049,200,31.360071
-183.017442,200,31.451991
-198.017021,200,31.54352
-163.951431,200,31.635137
-164.241452,200,31.725847
-178.1238,200,31.815552
-184.186484,200,31.904247
-202.886773,200,31.995117
-192.827006,200,32.088155
-175.907453,200,32.178918
-168.338505,200,32.270401
-167.482922,200,32.361459
-160.365323,200,32.45449
-147.284557,200,32.545131
-169.035629,200,32.631137
-142.629056,200,32.715206
-169.750171,200,32.796525
-199.200323,200,32.876959
-182.847109,200,32.955825
-192.339635,200,33.034334
-148.945846,200,33.115137
-143.207746,200,33.197521
-165.1788,200,33.277693
-191.552961,200,33.361422
-157.331014,200,33.440327
-190.313839,200,33.521839
-166.336012,200,33.604258
-166.682309,200,33.691145
-161.287295,200,33.784547
-197.04284,200,33.87669
-156.391294,200,33.975878
-166.078063,200,34.065067
-172.470633,200,34.15468
-153.3581,200,34.245363
-148.438414,200,34.337852
-161.886639,200,34.432778
-192.119404,200,34.523508
-149.351947,200,34.616658
-152.905492,200,34.707549
-188.552751,200,34.798866
-153.366129,200,34.890045
-193.305114,200,34.980903
-195.506455,200,35.071689
-168.910932,200,35.161963
-183.785506,200,35.25346
-165.964648,200,35.341553
-168.363991,200,35.424937
-191.40948,200,35.506124
-190.810903,200,35.587205
-225.984842,200,35.668236
-193.56887,200,35.749225
-149.117536,200,35.83005
-168.875674,200,35.91101
-147.446256,200,35.99194
-167.955355,200,36.073226
-176.667095,200,36.154752
-162.955052,200,36.236927
-163.300975,200,36.318615
-160.064856,200,36.399846
-152.926916,200,36.481543
-177.211234,200,36.563111
-179.304404,200,36.644502
-198.884546,200,36.725684
-168.297499,200,36.806764
-149.789251,200,36.887649
-164.760604,200,36.978501
-191.39092,200,37.059833
-155.409319,200,37.140912
-155.725935,200,37.222251
-169.980212,200,37.303519
-176.739629,200,37.385285
-167.79178,200,37.467807
-149.693051,200,37.549926
-141.314664,200,37.632016
-173.367614,200,37.714494
-192.623499,200,37.796596
-173.509931,200,37.878915
-208.734652,200,37.96031
-170.379343,200,38.045725
-143.21557,200,38.126991
-159.710705,200,38.207837
-163.949856,200,38.289439
-166.53961,200,38.370705
-161.117274,200,38.45219
-176.798147,200,38.533505
-180.632681,200,38.611564
-215.39252,200,38.690401
-170.07282,200,38.76814
-175.947062,200,38.846992
-159.291121,200,38.92547
