#{"t_start": 1781198151.6202455, "env_id": "None"}
r,l,t
-226.258319,200,0.779269
-243.780981,200,0.852739
-255.198371,200,0.931154
-223.62849,200,1.008329
-240.722132,200,1.096346
-271.885821,200,1.185653
-243.274919,200,1.261446
-227.807056,200,1.334009
-292.14179,200,1.404939
-248.18167,200,1.484513
-205.094305,200,1.565996
-205.950155,200,1.645552
-247.116742,200,1.731328
-200.090018,200,1.808243
-250.110416,200,1.890932
-207.863786,200,1.964618
-245.023712,200,2.036508
-222.128375,200,2.109316
-240.635364,200,2.180577
-210.948311,200,2.252779
-223.756589,200,2.329022
-225.381724,200,2.403234
-209.579282,200,2.477631
-251.06046,200,2.55249
-228.234394,200,2.627553
-226.117968,200,2.705944
-224.379861,200,2.782605
-277.088261,200,2.857203
-214.079541,200,2.92964
-250.122492,200,3.004085
-181.71634,200,3.08581
-237.470587,200,3.163015
-223.744903,200,3.249807
-235.158426,200,3.332428
-223.926014,200,3.413675
-207.638077,200,3.49291
-204.8369,200,3.575761
-255.104909,200,3.656959
-208.727814,200,3.739831
-224.826115,200,3.821357
-231.657483,200,3.899992
-235.820888,200,3.975968
-261.831306,200,4.055711
-205.306856,200,4.141172
-230.042928,200,4.220818
-199.507766,200,4.301791
-206.163042,200,4.377402
-181.016906,200,4.446418
-256.746758,200,4.516118
-259.620746,200,4.585462
-240.935838,200,4.654358
-193.731625,200,4.723798
-216.873725,200,4.794203
-226.500442,200,4.863268
-226.929583,200,4.931661
-232.550731,200,5.001465
-209.391895,200,5.070562
-245.413603,200,5.138495
-232.453047,200,5.206755
-240.479171,200,5.276889
-228.673412,200,5.347173
-229.809885,200,5.417015
-237.605755,200,5.486387
-221.154704,200,5.555457
-231.413336,200,5.623871
-226.264632,200,5.693085
-239.497405,200,5.764184
-230.378475,200,5.835639
-179.665025,200,5.904053
-214.073833,200,5.975068
-231.15547,200,6.045175
-278.201917,200,6.115863
-194.459749,200,6.190393
-202.766836,200,6.264878
-259.461,200,6.339889
-222.794944,200,6.41394
-231.419234,200,6.488261
-205.882311,200,6.564579
-211.119647,200,6.638211
-256.87269,200,6.712816
-220.118025,200,6.786132
-200.424103,200,6.859833
-197.399099,200,6.944912
-226.651631,200,7.029099
-232.666099,200,7.117489
-201.752011,200,7.212594
-194.442487,200,7.296751
-207.785489,200,7.372323
-265.946627,200,7.44707
-214.168763,200,7.521224
-219.50265,200,7.603636
-246.135922,200,7.687115
-214.130579,200,7.776343
-198.467434,200,7.862905
-186.926532,200,7.94996
-216.097822,200,8.041458
-205.916308,200,8.134325
-215.142675,200,8.222557
-200.781806,200,8.312831
-198.803415,200,8.401035
-214.21378,200,8.491665
-206.929483,200,8.58353
-193.241437,200,8.677203
-211.49386,200,8.765285
-211.853804,200,8.85306
-213.589489,200,8.941714
-198.156887,200,9.03006
-241.230468,200,9.118092
-198.904073,200,9.209204
