#{"t_start": 1781207567.79601, "env_id": "None"}
r,l,t
-258.986865,200,0.045233
-252.81201,200,0.114119
-274.477341,200,0.18321
-246.955245,200,0.252682
-265.758867,200,0.321722
-215.366801,200,0.39149
-260.347623,200,0.460658
-251.591136,200,0.530509
-252.241156,200,0.600555
-255.237184,200,0.670132
-273.170246,200,0.739955
-253.2213,200,0.81009
-274.288343,200,0.879694
-263.482168,200,0.950553
-230.936,200,1.022974
-222.593033,200,1.096906
-237.606862,200,1.170096
-241.872754,200,1.243598
-252.474505,200,1.313559
-259.469196,200,1.385341
-225.477629,200,1.450503
-230.241173,200,1.51535
-210.648334,200,1.579533
-259.120876,200,1.644569
-244.084629,200,1.709885
-252.913716,200,1.774695
-233.948977,200,1.84012
-233.161463,200,1.904898
-256.397785,200,1.969939
-209.519646,200,2.03609
-264.539615,200,2.102012
-248.835996,200,2.167211
-248.737436,200,2.233649
-242.185564,200,2.300561
-218.265595,200,2.365763
-256.177585,200,2.431202
-255.183007,200,2.49748
-220.521603,200,2.562482
-242.689652,200,2.628837
-233.078587,200,2.69521
-244.88304,200,2.770169
-263.275752,200,2.845783
-231.54625,200,2.921159
-225.31791,200,2.99725
-259.205127,200,3.07289
-257.226568,200,3.145856
-237.778051,200,3.21826
-271.804658,200,3.290881
-201.851695,200,3.367084
-260.707575,200,3.441503
-236.593509,200,3.516066
-232.00186,200,3.590373
-212.114878,200,3.664354
-206.68832,200,3.738151
-264.105574,200,3.810481
-228.088339,200,3.884353
-189.183779,200,3.957994
-241.009018,200,4.031424
-236.679199,200,4.105202
-249.256081,200,4.179483
-251.002313,200,4.254094
-275.316434,200,4.324517
-241.598038,200,4.392284
-287.723556,200,4.458807
-233.988002,200,4.524985
-241.322479,200,4.591788
-240.846559,200,4.658473
-235.811796,200,4.727852
-217.458024,200,4.797082
-197.586057,200,4.862355
-232.920233,200,4.928403
-207.506298,200,4.994243
-185.644256,200,5.060169
-284.924788,200,5.125772
-208.521138,200,5.191966
-233.906483,200,5.257441
-228.97659,200,5.328115
-207.202129,200,5.403146
-196.269751,200,5.48091
-206.365808,200,5.554469
-227.905362,200,5.625313
-225.816354,200,5.694875
-203.214368,200,5.765576
-249.460313,200,5.837149
-276.682913,200,5.906651
-226.688401,200,5.979032
-207.902007,200,6.050142
-262.488301,200,6.122247
-221.140691,200,6.192983
-224.051812,200,6.263982
-222.054866,200,6.333987
-218.439161,200,6.404757
-253.944367,200,6.476173
-199.119638,200,6.550397
-222.054514,200,6.623155
-205.661242,200,6.694981
-226.283567,200,6.768058
-248.134861,200,6.839638
-256.239414,200,6.91073
-203.78482,200,6.982273
-250.930595,200,7.053033
-218.917014,200,7.124577
-240.363647,200,7.195514
-239.491264,200,7.268987
-201.260229,200,7.342477
-240.482617,200,7.415364
-239.702328,200,7.48761
-222.937654,200,7.560443
-228.804422,200,7.632812
-195.897777,200,7.70562
-214.99168,200,7.778979
-200.247997,200,7.853484
-196.475739,200,7.924963
-200.112726,200,7.997803
-198.530454,200,8.070117
-216.691726,200,8.1428
-257.386036,200,8.215331
-199.8703,200,8.289603
-189.084105,200,8.361632
-211.115761,200,8.434456
-214.384127,200,8.507368
-199.558097,200,8.580528
-213.435985,200,8.653013
-213.965811,200,8.725801
-218.545997,200,8.799829
-237.396963,200,8.872131
-223.409059,200,8.945326
-203.628292,200,9.019243
-189.24403,200,9.0934
-231.973236,200,9.165491
-222.470502,200,9.238694
-221.52254,200,9.312584
-210.79509,200,9.386675
-207.620268,200,9.460966
-209.177147,200,9.535067
-243.162836,200,9.60924
-232.61399,200,9.681229
-210.76953,200,9.753214
-201.925919,200,9.826685
-215.825532,200,9.901911
-218.094694,200,9.974793
-190.019142,200,10.049145
-229.430416,200,10.123249
-199.568033,200,10.195466
-211.72738,200,10.266652
-263.184462,200,10.339981
-218.799648,200,10.413689
-191.144187,200,10.487906
-231.930954,200,10.561882
-220.09087,200,10.635783
-236.130611,200,10.709138
-212.672296,200,10.784
-220.579748,200,10.859946
-202.160206,200,10.937939
-201.884363,200,11.013396
-199.590661,200,11.086312
-223.465197,200,11.160749
-200.057654,200,11.236716
-199.411622,200,11.310242
-222.635788,200,11.387227
-190.856165,200,11.462552
-209.396135,200,11.538624
-206.65683,200,11.615112
-206.907206,200,11.69134
-201.365938,200,11.767885
-181.280993,200,11.845502
-204.665668,200,11.921875
-215.985454,200,11.998291
-189.05805,200,12.07616
-215.905125,200,12.152601
-182.132412,200,12.228613
-192.833803,200,12.305377
-202.709749,200,12.383715
-204.430262,200,12.460383
-186.062751,200,12.537083
-205.001651,200,12.61703
-218.75838,200,12.692863
-216.089558,200,12.765915
-198.503675,200,12.843853
-214.651635,200,12.920974
-216.656424,200,12.99436
-222.744574,200,13.068009
-198.721679,200,13.141317
-194.397286,200,13.215975
-209.445163,200,13.288722
-210.448724,200,13.36178
-207.915256,200,13.435303
-212.24714,200,13.509221
-199.446231,200,13.583545
-187.40805,200,13.657107
-177.462359,200,13.731348
-223.562215,200,13.805617
-200.222257,200,13.879537
-224.98376,200,13.9532
-200.101225,200,14.027267
-162.432404,200,14.10259
-212.645744,200,14.177044
-213.990787,200,14.252631
-168.164609,200,14.327179
-195.417304,200,14.402255
-189.893372,200,14.477697
-195.575041,200,14.553331
-210.856477,200,14.627993
-192.6192,200,14.702054
-183.078398,200,14.776702
-167.164192,200,14.852656
-204.024603,200,14.927652
-179.223463,200,15.003326
-185.386788,200,15.078242
-200.020818,200,15.154054
-163.26518,200,15.23098
-180.002618,200,15.306418
-178.478443,200,15.38266
-197.390307,200,15.45947
-195.514763,200,15.535404
-207.94776,200,15.611057
-193.519546,200,15.687551
-193.041616,200,15.764639
-167.473555,200,15.841351
-198.21788,200,15.919624
-170.852577,200,15.996134
-179.373599,200,16.071867
-216.963967,200,16.148217
-189.264701,200,16.22436
-198.831572,200,16.301823
-184.251444,200,16.377792
-187.807978,200,16.454628
-187.231956,200,16.534488
-193.751101,200,16.61168
-188.028322,200,16.688576
-191.544026,200,16.766692
-188.806645,200,16.8436
-171.978893,200,16.920588
-183.056893,200,16.998932
-203.670938,200,17.079283
-191.197743,200,17.160316
-177.283659,200,17.241902
-188.214548,200,17.323992
-187.044511,200,17.40592
-178.103274,200,17.487602
-175.535109,200,17.570623
-190.570332,200,17.652479
-184.127078,200,17.733752
-200.25998,200,17.816045
-209.458368,200,17.903786
-149.896217,200,17.985639
-172.994445,200,18.067345
-160.093885,200,18.149252
-188.223962,200,18.230826
-191.681537,200,18.316555
-166.527375,200,18.411321
-225.370996,200,18.49043
-180.308377,200,18.568993
-177.131287,200,18.646746
-174.546537,200,18.723388
-182.111461,200,18.800351
-157.211981,200,18.87884
-168.239514,200,18.957458
-175.422021,200,19.038665
-179.187163,200,19.120165
-182.958428,200,19.202848
-170.945533,200,19.285269
-152.815795,200,19.368283
-184.778719,200,19.450533
-189.684694,200,19.53363
-169.874183,200,19.617473
-152.665997,200,19.700171
-194.910169,200,19.782267
-205.347621,200,19.86207
-187.464101,200,19.941547
-171.482371,200,20.021935
-185.89852,200,20.101179
-171.723318,200,20.183066
-195.221132,200,20.26632
-177.226802,200,20.350518
-166.821022,200,20.433404
-177.723329,200,20.515855
-169.054086,200,20.600054
-179.045198,200,20.683706
-179.146974,200,20.765357
-173.762945,200,20.848331
-175.04349,200,20.931815
-178.51036,200,21.016635
-164.483063,200,21.100074
-162.14205,200,21.183759
-175.918071,200,21.2674
-177.06557,200,21.351413
-170.956834,200,21.434839
